,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_018658.1_4479820_4481410_neg,NC_018658.1,O3K_RS21860,WP_000175940.1,prfC,4479820,4481410,neg,,peptide chain release factor 3,,COORDINATES: similar to AA sequence:RefSeq:NP_313360.1,,O3K_21675
CDS_NC_018658.1_4481500_4482178_neg,NC_018658.1,O3K_RS21865,WP_000870712.1,yjjG,4481500,4482178,neg,,pyrimidine 5'-nucleotidase,,COORDINATES: similar to AA sequence:RefSeq:NP_313359.1,3.1.3.5,O3K_21680
CDS_NC_018658.1_4482192_4482639_neg,NC_018658.1,O3K_RS21870,WP_001092465.1,rimI,4482192,4482639,neg,,ribosomal protein S18-alanine N-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_313358.1,2.3.1.266,O3K_21685
CDS_NC_018658.1_4482607_4483021_neg,NC_018658.1,O3K_RS21875,WP_000204018.1,holD,4482607,4483021,neg,,DNA polymerase III subunit psi,,COORDINATES: similar to AA sequence:RefSeq:NP_313357.1,2.7.7.7,O3K_21690
CDS_NC_018658.1_4483123_4484155_pos,NC_018658.1,O3K_RS21880,WP_001272345.1,rsmC,4483123,4484155,pos,,16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC,,COORDINATES: similar to AA sequence:RefSeq:NP_313356.1,2.1.1.172,O3K_21695
CDS_NC_018658.1_4484824_4485061_neg,NC_018658.1,O3K_RS21900,WP_001360092.1,,4484824,4485061,neg,,DUF1435 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313355.3,,O3K_21700
CDS_NC_018658.1_4485201_4485990_pos,NC_018658.1,O3K_RS21905,WP_000331556.1,fhuF,4485201,4485990,pos,,siderophore-iron reductase FhuF,,COORDINATES: similar to AA sequence:RefSeq:NP_710108.1,,O3K_21705
CDS_NC_018658.1_4486027_4486705_neg,NC_018658.1,O3K_RS21910,WP_001390374.1,bglJ,4486027,4486705,neg,,DNA-binding transcriptional activator BglJ,,COORDINATES: similar to AA sequence:RefSeq:NP_418786.4,,O3K_21710
CDS_NC_018658.1_4486662_4487388_neg,NC_018658.1,O3K_RS21915,WP_000936635.1,,4486662,4487388,neg,,response regulator transcription factor,,COORDINATES: similar to AA sequence:RefSeq:NP_313352.1,,O3K_21715
CDS_NC_018658.1_4488008_4488779_pos,NC_018658.1,O3K_RS21920,WP_001341281.1,,4488008,4488779,pos,,threonine/serine exporter ThrE family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418784.4,,O3K_21720
CDS_NC_018658.1_4488769_4489243_pos,NC_018658.1,O3K_RS21925,WP_000538176.1,,4488769,4489243,pos,,threonine/serine exporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418783.2,,O3K_21725
CDS_NC_018658.1_4489349_4489889_pos,NC_018658.1,O3K_RS21930,WP_000098818.1,dnaT,4489349,4489889,pos,,primosomal protein DnaT,,COORDINATES: similar to AA sequence:RefSeq:NP_418782.1,,O3K_21730
CDS_NC_018658.1_4489891_4490629_pos,NC_018658.1,O3K_RS21935,WP_000799913.1,dnaC,4489891,4490629,pos,,DNA replication protein DnaC,,COORDINATES: similar to AA sequence:RefSeq:NP_313348.1,,O3K_21735
CDS_NC_018658.1_4490677_4491172_pos,NC_018658.1,O3K_RS21940,WP_001308243.1,,4490677,4491172,pos,,DUF2501 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418780.2,,O3K_21740
CDS_NC_018658.1_4491425_4493717_pos,NC_018658.1,O3K_RS21945,WP_001292687.1,opgB,4491425,4493717,pos,,phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418779.2,2.7.8.20,O3K_21745
CDS_NC_018658.1_4493857_4494880_neg,NC_018658.1,O3K_RS21950,WP_000106033.1,lgoD,4493857,4494880,neg,,L-galactonate oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_418778.4,1.1.1.414,O3K_21750
CDS_NC_018658.1_4495018_4495933_pos,NC_018658.1,O3K_RS21955,WP_000091572.1,,4495018,4495933,pos,,GntR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_313344.2,,O3K_21755
CDS_NC_018658.1_4496147_4497509_pos,NC_018658.1,O3K_RS21960,WP_000410144.1,,4496147,4497509,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_313343.1,,O3K_21760
CDS_NC_018658.1_4497557_4499222_neg,NC_018658.1,O3K_RS21965,WP_000919540.1,tsr,4497557,4499222,neg,,methyl-accepting chemotaxis protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313342.1,,O3K_21765
CDS_NC_018658.1_4499598_4501749_pos,NC_018658.1,O3K_RS21970,WP_001387313.1,btsT,4499598,4501749,pos,,pyruvate/proton symporter BtsT,,COORDINATES: similar to AA sequence:RefSeq:NP_418774.2,,O3K_21770
CDS_NC_018658.1_4501879_4502083_pos,NC_018658.1,O3K_RS21975,WP_000467859.1,,4501879,4502083,pos,,YbdD/YjiX family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313339.1,,O3K_21775
CDS_NC_018658.1_4502093_4503050_pos,NC_018658.1,O3K_RS21980,WP_001312515.1,yjiA,4502093,4503050,pos,,GTPase,,COORDINATES: similar to AA sequence:RefSeq:NP_418772.4,,O3K_21780
CDS_NC_018658.1_4503118_4504771_neg,NC_018658.1,O3K_RS21985,WP_000387532.1,,4503118,4504771,neg,,DUF262 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001298048.1,,O3K_21785
CDS_NC_018658.1_4505048_4507481_pos,NC_018658.1,O3K_RS21990,WP_000819019.1,,4505048,4507481,pos,,DEAD/DEAH box helicase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313335.1,,O3K_21790
CDS_NC_018658.1_4507547_4509017_pos,NC_018658.1,O3K_RS21995,WP_001387312.1,,4507547,4509017,pos,,type I restriction-modification system subunit M,,COORDINATES: similar to AA sequence:RefSeq:NP_313334.2,,O3K_21795
CDS_NC_018658.1_4509016_4510753_pos,NC_018658.1,O3K_RS22000,WP_000110084.1,,4509016,4510753,pos,,restriction endonuclease subunit S,,COORDINATES: similar to AA sequence:RefSeq:WP_000110078.1,,O3K_21800
CDS_NC_018658.1_4510973_4511315_pos,NC_018658.1,O3K_RS22005,WP_000132630.1,symE,4510973,4511315,pos,,endoribonuclease SymE,,COORDINATES: similar to AA sequence:RefSeq:YP_009502675.1,,O3K_21805
CDS_NC_018658.1_4511361_4513455_neg,NC_018658.1,O3K_RS22010,,,4511361,4513455,neg,True,DUF262 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000648235.1,,
CDS_NC_018658.1_4513551_4513716_neg,NC_018658.1,O3K_RS22015,WP_000394276.1,,4513551,4513716,neg,,DUF1127 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000394265.1,,O3K_21820
CDS_NC_018658.1_4513892_4515305_pos,NC_018658.1,O3K_RS22020,WP_000199286.1,,4513892,4515305,pos,,PLP-dependent aminotransferase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418760.1,,O3K_21825
CDS_NC_018658.1_4515547_4516504_neg,NC_018658.1,O3K_RS22025,WP_000181142.1,,4515547,4516504,neg,,Rpn family recombination-promoting nuclease/putative transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001678496.1,,O3K_21830
CDS_NC_018658.1_4516970_4518203_pos,NC_018658.1,O3K_RS22030,WP_001137018.1,mdtM,4516970,4518203,pos,,multidrug efflux MFS transporter MdtM,,COORDINATES: similar to AA sequence:RefSeq:NP_313327.1,,O3K_21835
CDS_NC_018658.1_4518243_4519524_pos,NC_018658.1,O3K_RS22035,WP_001037377.1,,4518243,4519524,pos,,DUF445 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418756.1,,O3K_21840
CDS_NC_018658.1_4519639_4520791_pos,NC_018658.1,O3K_RS22040,WP_001298930.1,,4519639,4520791,pos,,2-hydroxyacyl-CoA dehydratase subunit D,,COORDINATES: similar to AA sequence:RefSeq:NP_418755.4,,O3K_21845
CDS_NC_018658.1_4520800_4521568_pos,NC_018658.1,O3K_RS22045,WP_000222495.1,,4520800,4521568,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313324.1,,O3K_21850
CDS_NC_018658.1_4521564_4521822_pos,NC_018658.1,O3K_RS22050,WP_000657676.1,,4521564,4521822,pos,,DUF3343 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009518833.1,,O3K_21855
CDS_NC_018658.1_4521886_4522747_pos,NC_018658.1,O3K_RS22055,WP_001298932.1,,4521886,4522747,pos,,YjiK family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418753.3,,O3K_21860
CDS_NC_018658.1_4522814_4523993_pos,NC_018658.1,O3K_RS22060,WP_001141192.1,,4522814,4523993,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418752.1,,O3K_21865
CDS_NC_018658.1_4524005_4524560_neg,NC_018658.1,O3K_RS22065,WP_001151854.1,kptA,4524005,4524560,neg,,RNA 2'-phosphotransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418751.4,2.7.1.-,O3K_21870
CDS_NC_018658.1_4524809_4525493_pos,NC_018658.1,O3K_RS22070,WP_001295597.1,,4524809,4525493,pos,,nucleoside recognition pore and gate family inner membrane transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418750.2,,O3K_21875
CDS_NC_018658.1_4525489_4525951_pos,NC_018658.1,O3K_RS22075,WP_000211971.1,,4525489,4525951,pos,,YjiG family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313314.1,,O3K_21880
CDS_NC_018658.1_4525963_4527136_pos,NC_018658.1,O3K_RS22080,WP_000568407.1,iadA,4525963,4527136,pos,,beta-aspartyl-peptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_313313.1,3.4.19.5,O3K_21885
CDS_NC_018658.1_4527200_4528112_pos,NC_018658.1,O3K_RS22085,WP_000340758.1,hypT,4527200,4528112,pos,,hypochlorite stress DNA-binding transcriptional regulator HypT,,COORDINATES: similar to AA sequence:RefSeq:NP_418747.1,,O3K_21890
CDS_NC_018658.1_4528104_4528497_neg,NC_018658.1,O3K_RS22090,WP_000986215.1,iraD,4528104,4528497,neg,,anti-adapter protein IraD,,COORDINATES: similar to AA sequence:RefSeq:NP_418746.4,,O3K_21895
CDS_NC_018658.1_4528493_4528577_neg,NC_018658.1,O3K_RS22095,WP_120795393.1,idlP,4528493,4528577,neg,,iraD leader peptide IdlP,,COORDINATES: similar to AA sequence:RefSeq:YP_009518832.1,,
CDS_NC_018658.1_4529168_4529999_pos,NC_018658.1,O3K_RS22100,WP_000062571.1,,4529168,4529999,pos,,DUF2686 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313311.3,,O3K_21900
CDS_NC_018658.1_4530139_4530913_neg,NC_018658.1,O3K_RS22105,WP_000833686.1,uxuR,4530139,4530913,neg,,Uxu operon transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_418744.1,,O3K_21905
CDS_NC_018658.1_4531127_4532588_neg,NC_018658.1,O3K_RS22110,WP_000208220.1,,4531127,4532588,neg,,fructuronate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_313309.1,1.1.1.57,O3K_21915
CDS_NC_018658.1_4532668_4533853_neg,NC_018658.1,O3K_RS22115,WP_000438591.1,uxuA,4532668,4533853,neg,,mannonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_709912.2,4.2.1.8,O3K_21920
CDS_NC_018658.1_4534192_4535536_pos,NC_018658.1,O3K_RS22120,WP_000558251.1,gntP,4534192,4535536,pos,,gluconate permease GntP,,COORDINATES: similar to AA sequence:RefSeq:NP_313307.1,,O3K_21925
CDS_NC_018658.1_4535709_4535880_neg,NC_018658.1,O3K_RS22125,,,4535709,4535880,neg,True,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313306.1,,
CDS_NC_018658.1_4535934_4536632_pos,NC_018658.1,O3K_RS22130,,,4535934,4536632,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_21935
CDS_NC_018658.1_4536642_4537320_neg,NC_018658.1,O3K_RS22135,WP_000250224.1,,4536642,4537320,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000250224.1,,O3K_21940
CDS_NC_018658.1_4538151_4538349_neg,NC_018658.1,O3K_RS22140,WP_001329788.1,,4538151,4538349,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_015953093.1,,
CDS_NC_018658.1_4538520_4539123_neg,NC_018658.1,O3K_RS22145,WP_000813456.1,,4538520,4539123,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001546339.1,,O3K_21945
CDS_NC_018658.1_4539217_4539424_neg,NC_018658.1,O3K_RS22150,WP_000235221.1,,4539217,4539424,neg,,AlpA family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_000235222.1,,O3K_21950
CDS_NC_018658.1_4539564_4539831_pos,NC_018658.1,O3K_RS22155,WP_000840367.1,,4539564,4539831,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000840368.1,,O3K_21955
CDS_NC_018658.1_4540182_4540308_pos,NC_018658.1,O3K_RS22160,,,4540182,4540308,pos,True,hemolysin activation protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000850858.1,,O3K_21960
CDS_NC_018658.1_4541048_4541618_pos,NC_018658.1,O3K_RS22165,WP_000221544.1,,4541048,4541618,pos,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000221568.1,,O3K_21965
CDS_NC_018658.1_4541877_4542279_pos,NC_018658.1,O3K_RS22170,WP_000270971.1,,4541877,4542279,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004020115.1,,O3K_21970
CDS_NC_018658.1_4542266_4542701_pos,NC_018658.1,O3K_RS22175,WP_001221614.1,,4542266,4542701,pos,,zinc-ribbon domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001556209.1,,O3K_21975
CDS_NC_018658.1_4543055_4543436_pos,NC_018658.1,O3K_RS22180,WP_001390365.1,,4543055,4543436,pos,,IS66 family insertion sequence hypothetical protein,,COORDINATES: protein motif:HMM:NF013677.1,,O3K_21980
CDS_NC_018658.1_4543432_4543780_pos,NC_018658.1,O3K_RS22185,WP_000612591.1,tnpB,4543432,4543780,pos,,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:WP_019104956.1,,O3K_21985
CDS_NC_018658.1_4543829_4545215_pos,NC_018658.1,O3K_RS22190,WP_014966184.1,,4543829,4545215,pos,,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000998048.1,,O3K_21990
CDS_NC_018658.1_4545453_4546812_neg,NC_018658.1,O3K_RS22195,WP_000823241.1,,4545453,4546812,neg,,esterase-like activity of phytase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000823236.1,,O3K_21995
CDS_NC_018658.1_4547093_4547225_pos,NC_018658.1,O3K_RS22200,,,4547093,4547225,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,
CDS_NC_018658.1_4547562_4547820_neg,NC_018658.1,O3K_RS22205,WP_000555341.1,,4547562,4547820,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016230781.1,,O3K_22005
CDS_NC_018658.1_4548159_4548258_neg,NC_018658.1,O3K_RS22210,,,4548159,4548258,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612101.1,,
CDS_NC_018658.1_4548737_4549259_pos,NC_018658.1,O3K_RS22215,WP_001283626.1,fecI,4548737,4549259,pos,,RNA polymerase sigma factor FecI,,COORDINATES: similar to AA sequence:RefSeq:NP_418713.1,,O3K_22010
CDS_NC_018658.1_4549255_4550209_pos,NC_018658.1,O3K_RS22220,WP_001068910.1,fecR,4549255,4550209,pos,,fec operon regulator FecR,,COORDINATES: similar to AA sequence:RefSeq:NP_418712.1,,O3K_22015
CDS_NC_018658.1_4550295_4552620_pos,NC_018658.1,O3K_RS22225,WP_000188245.1,fecA,4550295,4552620,pos,,Fe(3+) dicitrate transport protein FecA,,COORDINATES: similar to AA sequence:RefSeq:NP_418711.1,,O3K_22020
CDS_NC_018658.1_4552664_4553567_pos,NC_018658.1,O3K_RS22230,WP_000879153.1,fecB,4552664,4553567,pos,,Fe(3+) dicitrate ABC transporter substrate-binding protein FecB,,COORDINATES: similar to AA sequence:RefSeq:NP_418710.4,,O3K_22025
CDS_NC_018658.1_4553563_4554562_pos,NC_018658.1,O3K_RS22235,WP_000125175.1,fecC,4553563,4554562,pos,,iron-dicitrate ABC transporter permease FecC,,COORDINATES: similar to AA sequence:RefSeq:NP_418709.1,,O3K_22030
CDS_NC_018658.1_4554558_4555515_pos,NC_018658.1,O3K_RS22240,WP_000684856.1,fecD,4554558,4555515,pos,,Fe(3+) dicitrate ABC transporter permease subunit FecD,,COORDINATES: similar to AA sequence:RefSeq:NP_418708.1,,O3K_22035
CDS_NC_018658.1_4555515_4556283_pos,NC_018658.1,O3K_RS22245,WP_000175457.1,fecE,4555515,4556283,pos,,Fe(3+) dicitrate ABC transporter ATP-binding protein FecE,,COORDINATES: similar to AA sequence:RefSeq:NP_418707.1,,O3K_22040
CDS_NC_018658.1_4556840_4557098_neg,NC_018658.1,O3K_RS22250,WP_000177057.1,,4556840,4557098,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000177060.1,,
CDS_NC_018658.1_4557180_4557668_neg,NC_018658.1,O3K_RS22255,,,4557180,4557668,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611482.1,,
CDS_NC_018658.1_4557748_4559257_neg,NC_018658.1,O3K_RS22260,WP_001189126.1,ltrA,4557748,4559257,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,O3K_22055
CDS_NC_018658.1_4559929_4560647_neg,NC_018658.1,O3K_RS22265,,,4559929,4560647,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,
CDS_NC_018658.1_4560832_4561675_pos,NC_018658.1,O3K_RS22270,WP_160371899.1,,4560832,4561675,pos,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_858368.1,,O3K_22070
CDS_NC_018658.1_4561677_4562766_pos,NC_018658.1,O3K_RS22275,WP_001388979.1,capU,4561677,4562766,pos,,putative hexosyltransferase CapU,,COORDINATES: similar to AA sequence:RefSeq:NP_858369.1,,O3K_22075
CDS_NC_018658.1_4562770_4563721_pos,NC_018658.1,O3K_RS22280,WP_001387303.1,virK,4562770,4563721,pos,,virulence factor VirK,,COORDINATES: similar to AA sequence:RefSeq:NP_858370.1,,O3K_22080
CDS_NC_018658.1_4563785_4564730_pos,NC_018658.1,O3K_RS22285,WP_001390363.1,lpxM,4563785,4564730,pos,,lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_858371.1,2.3.1.243,O3K_22085
CDS_NC_018658.1_4564910_4566050_pos,NC_018658.1,O3K_RS22290,WP_000088357.1,,4564910,4566050,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,
CDS_NC_018658.1_4566203_4568201_pos,NC_018658.1,O3K_RS22295,WP_001293435.1,betT,4566203,4568201,pos,,choline BCCT transporter BetT,,COORDINATES: similar to AA sequence:RefSeq:WP_004119118.1,,O3K_22095
CDS_NC_018658.1_4568263_4569541_pos,NC_018658.1,O3K_RS22300,WP_000625669.1,,4568263,4569541,pos,,DUF2254 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001505014.1,,O3K_22100
CDS_NC_018658.1_4569786_4570443_pos,NC_018658.1,O3K_RS22305,WP_000145474.1,,4569786,4570443,pos,,TetR family transcriptional regulator C-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000145474.1,,O3K_22105
CDS_NC_018658.1_4570623_4570752_neg,NC_018658.1,O3K_RS22310,WP_001422798.1,,4570623,4570752,neg,,alcohol dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_001296706.1,,
CDS_NC_018658.1_4570890_4571316_pos,NC_018658.1,O3K_RS22315,WP_000422741.1,,4570890,4571316,pos,,IS66 family insertion sequence hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001373091.1,,O3K_22115
CDS_NC_018658.1_4571312_4571663_pos,NC_018658.1,O3K_RS22320,WP_000624722.1,tnpB,4571312,4571663,pos,,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:WP_017901265.1,,O3K_22120
CDS_NC_018658.1_4571693_4573307_pos,NC_018658.1,O3K_RS22325,WP_000080200.1,,4571693,4573307,pos,,IS66-like element ISEc23 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080195.1,,O3K_22125
CDS_NC_018658.1_4574262_4574489_pos,NC_018658.1,O3K_RS26765,,,4574262,4574489,pos,True,acetolactate synthase small subunit,,COORDINATES: similar to AA sequence:RefSeq:YP_005229544.1,,
CDS_NC_018658.1_4574490_4575273_neg,NC_018658.1,O3K_RS22335,WP_001295538.1,,4574490,4575273,neg,,DeoR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_462693.1,,O3K_22145
CDS_NC_018658.1_4575578_4576499_pos,NC_018658.1,O3K_RS22340,WP_000350265.1,rbsK,4575578,4576499,pos,,ribokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_462692.1,2.7.1.15,O3K_22150
CDS_NC_018658.1_4576526_4577843_pos,NC_018658.1,O3K_RS22345,WP_000998350.1,fucP,4576526,4577843,pos,,L-fucose:H+ symporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_462691.1,,O3K_22155
CDS_NC_018658.1_4577854_4578868_pos,NC_018658.1,O3K_RS22350,WP_000107474.1,,4577854,4578868,pos,,aldose 1-epimerase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_020245959.1,,O3K_22160
CDS_NC_018658.1_4579289_4579544_pos,NC_018658.1,O3K_RS22355,WP_001327567.1,,4579289,4579544,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001373091.1,,
CDS_NC_018658.1_4579790_4581047_neg,NC_018658.1,O3K_RS22360,WP_000345347.1,,4579790,4581047,neg,,PTS ascorbate transporter subunit IIC,,COORDINATES: similar to AA sequence:RefSeq:WP_011815933.1,,O3K_22170
CDS_NC_018658.1_4581059_4581347_neg,NC_018658.1,O3K_RS22365,WP_000705930.1,,4581059,4581347,neg,,PTS sugar transporter subunit IIB,,COORDINATES: similar to AA sequence:RefSeq:WP_004717867.1,,O3K_22175
CDS_NC_018658.1_4581362_4581806_neg,NC_018658.1,O3K_RS22370,WP_000916805.1,,4581362,4581806,neg,,PTS sugar transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:WP_011192680.1,,O3K_22180
CDS_NC_018658.1_4582076_4583108_pos,NC_018658.1,O3K_RS22375,WP_000416151.1,,4582076,4583108,pos,,LacI family DNA-binding transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_000416152.1,,O3K_22185
CDS_NC_018658.1_4583235_4583790_pos,NC_018658.1,O3K_RS22380,,,4583235,4583790,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000907654.1,,
CDS_NC_018658.1_4583808_4584298_neg,NC_018658.1,O3K_RS22385,,,4583808,4584298,neg,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011787828.1,,
CDS_NC_018658.1_4585077_4585242_neg,NC_018658.1,O3K_RS22390,WP_001215044.1,,4585077,4585242,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001215044.1,,O3K_22210
CDS_NC_018658.1_4585353_4586043_neg,NC_018658.1,O3K_RS22395,WP_000859648.1,,4585353,4586043,neg,,N-acetylmannosamine-6-phosphate 2-epimerase,,COORDINATES: similar to AA sequence:RefSeq:WP_003825705.1,,O3K_22215
CDS_NC_018658.1_4586042_4587599_neg,NC_018658.1,O3K_RS22400,WP_001351184.1,,4586042,4587599,neg,,PTS transporter subunit EIIC,,COORDINATES: similar to AA sequence:RefSeq:WP_001817032.1,,O3K_22220
CDS_NC_018658.1_4587764_4588589_pos,NC_018658.1,O3K_RS22405,WP_001114712.1,,4587764,4588589,pos,,MurR/RpiR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_019077578.1,,O3K_22225
CDS_NC_018658.1_4588760_4589458_neg,NC_018658.1,O3K_RS22410,,,4588760,4589458,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_22230
CDS_NC_018658.1_4589499_4590129_pos,NC_018658.1,O3K_RS22415,WP_000729465.1,,4589499,4590129,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001825864.1,,O3K_22240
CDS_NC_018658.1_4590179_4591256_neg,NC_018658.1,O3K_RS22420,WP_001104341.1,,4590179,4591256,neg,,Fic family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001479750.1,,O3K_22245
CDS_NC_018658.1_4591745_4592042_neg,NC_018658.1,O3K_RS22425,WP_001099275.1,,4591745,4592042,neg,,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_012907439.1,,O3K_22250
CDS_NC_018658.1_4592961_4593659_pos,NC_018658.1,O3K_RS22430,,,4592961,4593659,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_22260
CDS_NC_018658.1_4593712_4594093_pos,NC_018658.1,O3K_RS22435,WP_001178761.1,,4593712,4594093,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001178761.1,,O3K_22265
CDS_NC_018658.1_4594337_4595210_pos,NC_018658.1,O3K_RS22440,WP_000202281.1,,4594337,4595210,pos,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_009652363.1,,O3K_22270
CDS_NC_018658.1_4595577_4595871_pos,NC_018658.1,O3K_RS22445,WP_001143292.1,,4595577,4595871,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001143292.1,,O3K_22275
CDS_NC_018658.1_4595956_4596856_pos,NC_018658.1,O3K_RS22450,,,4595956,4596856,pos,True,DUF1738 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001748766.1,,O3K_22280
CDS_NC_018658.1_4597171_4598791_pos,NC_018658.1,O3K_RS22455,WP_001223819.1,,4597171,4598791,pos,,TraI domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_003830239.1,,O3K_22285
CDS_NC_018658.1_4598780_4599707_pos,NC_018658.1,O3K_RS22460,WP_000142493.1,,4598780,4599707,pos,,site-specific integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_000142418.1,,O3K_22290
CDS_NC_018658.1_4600136_4601156_pos,NC_018658.1,O3K_RS22470,WP_000061766.1,ahr,4600136,4601156,pos,,NADPH-dependent aldehyde reductase Ahr,,COORDINATES: similar to AA sequence:RefSeq:NP_418690.4,1.1.1.2,O3K_22295
CDS_NC_018658.1_4601159_4601723_neg,NC_018658.1,O3K_RS22475,WP_000896735.1,idnK,4601159,4601723,neg,,gluconokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_418689.1,2.7.1.12,O3K_22300
