,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_011748.1_3356641_3357505_pos,NC_011748.1,EC55989_RS16830,,,3356641,3357505,pos,True,IS110-like element ISEc45 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555401.1,,EC55989_3273,120,8,,,,
CDS_NC_011748.1_5152426_5153578_neg,NC_011748.1,EC55989_RS25775,WP_001254932.1,,5152426,5153578,neg,,IS30-like element IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,EC55989_5064,120,8,60.0,3.0,,
CDS_NC_011748.1_2222684_2223581_pos,NC_011748.1,EC55989_RS11285,,,2222684,2223581,pos,True,IS3-like element IS600 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,EC55989_2189,120,8,,,,
CDS_NC_011748.1_3357758_3359183_neg,NC_011748.1,EC55989_RS16835,,,3357758,3359183,neg,True,IS66-like element ISEc43 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080172.1,,EC55989_3274,120,8,,,,
CDS_NC_011748.1_4772474_4773117_pos,NC_011748.1,EC55989_RS23775,,,4772474,4773117,pos,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000998048.1,,EC55989_4658,121,4,,,,
CDS_NC_011748.1_4773155_4773398_pos,NC_011748.1,EC55989_RS23780,,,4773155,4773398,pos,True,IS256 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_025243830.1,,EC55989_4659,121,4,,,,
CDS_NC_011748.1_4989607_4990630_pos,NC_011748.1,EC55989_RS24875,WP_001295213.1,istA,4989607,4990630,pos,,IS21 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000627495.1,,EC55989_4877,121,4,61.0,2.0,,
CDS_NC_011748.1_4771262_4772387_neg,NC_011748.1,EC55989_RS23770,WP_001390760.1,istA,4771262,4772387,neg,,IS21-like element IS100 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001390760.1,,EC55989_4656,121,4,61.0,2.0,,
CDS_NC_011748.1_4767201_4767675_neg,NC_011748.1,EC55989_RS23745,,,4767201,4767675,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,EC55989_4651,122,2,,,,
CDS_NC_011748.1_4766019_4767153_pos,NC_011748.1,EC55989_RS23740,WP_000555384.1,,4766019,4767153,pos,,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555401.1,,EC55989_4650,122,2,,,,
CDS_NC_011748.1_2710120_2711197_neg,NC_011748.1,EC55989_RS13670,WP_000012197.1,,2710120,2711197,neg,,LacI family DNA-binding transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_001317242.1,,EC55989_2657,123,2,,,,
CDS_NC_011748.1_2711346_2711565_pos,NC_011748.1,EC55989_RS13675,,,2711346,2711565,pos,True,D-serine transporter DsdX,,COORDINATES: similar to AA sequence:RefSeq:NP_416866.1,,EC55989_2658,123,2,,,,
CDS_NC_011748.1_283495_284551_pos,NC_011748.1,EC55989_RS01310,WP_001226164.1,dinB,283495,284551,pos,,DNA polymerase IV,,COORDINATES: similar to AA sequence:RefSeq:NP_414766.1,2.7.7.7,EC55989_0256,124,2,,,,
CDS_NC_011748.1_284547_284889_pos,NC_011748.1,EC55989_RS01315,,,284547,284889,pos,True,GNAT family N-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_706234.1,,EC55989_0257,124,2,,,,
CDS_NC_011748.1_2286952_2288572_neg,NC_011748.1,EC55989_RS26625,,,2286952,2288572,neg,True,ISL3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001368704.1,,EC55989_2240,125,3,,,,
CDS_NC_011748.1_2285506_2286541_pos,NC_011748.1,EC55989_RS11540,WP_000656352.1,,2285506,2286541,pos,,phosphotriesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_462451.1,,EC55989_2236,125,3,,,,
CDS_NC_011748.1_2286580_2286873_neg,NC_011748.1,EC55989_RS28780,,,2286580,2286873,neg,True,gamma-glutamyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312320.1,,EC55989_2238,125,3,,,,
CDS_NC_011748.1_2471483_2472734_neg,NC_011748.1,EC55989_RS12455,WP_000353880.1,,2471483,2472734,neg,,NupC/NupG family nucleoside CNT transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416669.1,,EC55989_2417,126,2,62.0,2.0,45.0,2.0
CDS_NC_011748.1_2468296_2469547_neg,NC_011748.1,EC55989_RS12440,WP_000382941.1,,2468296,2469547,neg,,NupC/NupG family nucleoside CNT transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416666.1,,EC55989_2414,126,2,62.0,2.0,45.0,2.0
CDS_NC_011748.1_3961303_3962371_neg,NC_011748.1,EC55989_RS19925,WP_000361494.1,,3961303,3962371,neg,,HlyD family secretion protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312387.1,,EC55989_3893,127,3,,,,
CDS_NC_011748.1_3964619_3966244_neg,NC_011748.1,EC55989_RS19940,,,3964619,3966244,neg,True,YhiJ/YhiL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312389.1,,EC55989_3897,127,3,,,,
CDS_NC_011748.1_3962736_3964358_neg,NC_011748.1,EC55989_RS19930,,,3962736,3964358,neg,True,DUF4049 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709256.1,,EC55989_3894,127,3,,,,
CDS_NC_011748.1_554670_555368_pos,NC_011748.1,EC55989_RS26055,,,554670,555368,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_0512,128,3,,,,
CDS_NC_011748.1_550368_554637_pos,NC_011748.1,EC55989_RS02590,WP_000014671.1,rhsD,550368,554637,pos,,rhs element protein RhsD,,COORDINATES: similar to AA sequence:RefSeq:NP_415030.1,,EC55989_0510,128,3,63.0,2.0,46.0,2.0
CDS_NC_011748.1_1639979_1644221_pos,NC_011748.1,EC55989_RS08215,WP_000014727.1,,1639979,1644221,pos,,RHS repeat protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000509087.1,,EC55989_1589,128,3,63.0,2.0,46.0,2.0
CDS_NC_011748.1_917922_918903_pos,NC_011748.1,EC55989_RS04485,WP_000399656.1,,917922,918903,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0865,129,12,64.0,11.0,,
CDS_NC_011748.1_216677_217501_neg,NC_011748.1,EC55989_RS00980,,,216677,217501,neg,True,YaeF family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_414735.4,,EC55989_0191,129,12,,,,
CDS_NC_011748.1_4917419_4918400_neg,NC_011748.1,EC55989_RS24510,WP_000399648.1,,4917419,4918400,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_4801,129,12,64.0,11.0,,
CDS_NC_011748.1_380154_381135_pos,NC_011748.1,EC55989_RS01760,WP_000399656.1,,380154,381135,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0342,129,12,64.0,11.0,,
CDS_NC_011748.1_3266505_3267486_pos,NC_011748.1,EC55989_RS16390,WP_000399597.1,,3266505,3267486,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_3185,129,12,64.0,11.0,,
CDS_NC_011748.1_1045962_1046943_neg,NC_011748.1,EC55989_RS05035,WP_000399648.1,,1045962,1046943,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0975,129,12,64.0,11.0,,
CDS_NC_011748.1_3053683_3054664_neg,NC_011748.1,EC55989_RS15345,WP_000399648.1,,3053683,3054664,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_2979,129,12,64.0,11.0,,
CDS_NC_011748.1_2646989_2647970_neg,NC_011748.1,EC55989_RS13260,WP_000399648.1,,2646989,2647970,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_2576,129,12,64.0,11.0,,
CDS_NC_011748.1_403337_404318_pos,NC_011748.1,EC55989_RS01860,WP_000399648.1,,403337,404318,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0363,129,12,64.0,11.0,,
CDS_NC_011748.1_215493_216474_pos,NC_011748.1,EC55989_RS00970,WP_000399656.1,,215493,216474,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0189,129,12,64.0,11.0,,
CDS_NC_011748.1_3491164_3492145_pos,NC_011748.1,EC55989_RS17470,WP_000399648.1,,3491164,3492145,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_3406,129,12,64.0,11.0,,
CDS_NC_011748.1_3623515_3624496_pos,NC_011748.1,EC55989_RS18140,WP_000399648.1,,3623515,3624496,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_3540,129,12,64.0,11.0,,
CDS_NC_011748.1_311772_312111_neg,NC_011748.1,EC55989_RS01475,,,311772,312111,neg,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_014831000.1,,EC55989_0287,130,2,,,,
CDS_NC_011748.1_310332_311313_pos,NC_011748.1,EC55989_RS01470,WP_000134255.1,,310332,311313,pos,,DUF4435 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000134255.1,,EC55989_0286,130,2,,,,
CDS_NC_011748.1_1415283_1416249_pos,NC_011748.1,EC55989_RS07075,WP_000054487.1,,1415283,1416249,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001373617.1,,EC55989_1367,131,2,65.0,2.0,47.0,2.0
CDS_NC_011748.1_1792150_1793116_neg,NC_011748.1,EC55989_RS08940,WP_000054487.1,,1792150,1793116,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001373617.1,,EC55989_1731,131,2,65.0,2.0,47.0,2.0
CDS_NC_011748.1_20871_22292_neg,NC_011748.1,EC55989_RS00105,,espX1,20871,22292,neg,True,type III secretion system effector EspX1,,COORDINATES: similar to AA sequence:RefSeq:NP_308052.1,,EC55989_0020,132,3,,,,
CDS_NC_011748.1_18321_19281_neg,NC_011748.1,EC55989_RS00095,WP_000871667.1,,18321,19281,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000871680.1,,EC55989_0018,132,3,,,,
CDS_NC_011748.1_19293_20625_neg,NC_011748.1,EC55989_RS00100,,,19293,20625,neg,True,fimbria/pilus outer membrane usher protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308049.1,,EC55989_0019,132,3,,,,
CDS_NC_011748.1_4764353_4765280_neg,NC_011748.1,EC55989_RS29345,WP_001387604.1,,4764353,4765280,neg,,hypothetical protein,,COORDINATES: protein motif:HMM:NF026057.1,,EC55989_4647,133,2,,,,
CDS_NC_011748.1_4765770_4765959_neg,NC_011748.1,EC55989_RS23735,,,4765770,4765959,neg,True,transposase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000080164.1,,EC55989_4649,133,2,,,,
CDS_NC_011748.1_1172642_1173903_pos,NC_011748.1,EC55989_RS05755,,,1172642,1173903,pos,True,YccE family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000097604.1,,EC55989_1111,134,2,,,,
CDS_NC_011748.1_1171462_1172383_neg,NC_011748.1,EC55989_RS05750,WP_000420631.1,cbpA,1171462,1172383,neg,,curved DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415520.1,,EC55989_1110,134,2,,,,
CDS_NC_011748.1_3995124_3995822_pos,NC_011748.1,EC55989_RS20085,,,3995124,3995822,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_3925,135,4,,,,
CDS_NC_011748.1_3993332_3994259_neg,NC_011748.1,EC55989_RS20075,WP_000262423.1,,3993332,3994259,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000262420.1,,EC55989_3923,135,4,,,,
CDS_NC_011748.1_3994270_3995068_neg,NC_011748.1,EC55989_RS20080,,,3994270,3995068,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001324699.1,,,135,4,,,,
CDS_NC_011748.1_3995830_3996604_neg,NC_011748.1,EC55989_RS20090,,,3995830,3996604,neg,True,TniQ family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001324699.1,,EC55989_3926,135,4,,,,
CDS_NC_011748.1_4236332_4237147_neg,NC_011748.1,EC55989_RS21190,,,4236332,4237147,neg,True,inactive 6-phospho-alpha-glucosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_312649.2,,EC55989_4151,136,2,,,,
CDS_NC_011748.1_4235442_4236336_pos,NC_011748.1,EC55989_RS21185,WP_001013540.1,,4235442,4236336,pos,,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_418136.2,,EC55989_4149,136,2,,,,
CDS_NC_011748.1_704988_706865_pos,NC_011748.1,EC55989_RS03300,,,704988,706865,pos,True,rhomboid family intramembrane serine protease,,COORDINATES: similar to AA sequence:RefSeq:WP_001276742.1,,,137,2,,,,
CDS_NC_011748.1_703625_704534_neg,NC_011748.1,EC55989_RS03295,WP_001299584.1,gltI,703625,704534,neg,,glutamate/aspartate ABC transporter substrate-binding protein GltI,,COORDINATES: similar to AA sequence:RefSeq:NP_308721.1,,EC55989_0649,137,2,,,,
CDS_NC_011748.1_4777831_4778305_neg,NC_011748.1,EC55989_RS23790,,,4777831,4778305,neg,True,DDE-type integrase/transposase/recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,EC55989_4661,138,4,,,,
CDS_NC_011748.1_3360966_3365085_neg,NC_011748.1,EC55989_RS16860,WP_001045649.1,pic,3360966,3365085,neg,,serine protease autotransporter toxin Pic,,COORDINATES: similar to AA sequence:RefSeq:NP_708747.3,,EC55989_3279,138,4,66.0,2.0,48.0,2.0
CDS_NC_011748.1_4773548_4777667_neg,NC_011748.1,EC55989_RS23785,WP_001045649.1,pic,4773548,4777667,neg,,serine protease autotransporter toxin Pic,,COORDINATES: similar to AA sequence:RefSeq:NP_708747.3,,EC55989_4660,138,4,66.0,2.0,48.0,2.0
CDS_NC_011748.1_3365546_3366035_neg,NC_011748.1,EC55989_RS16865,,,3365546,3366035,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611553.1,,EC55989_3280,138,4,,,,
CDS_NC_011748.1_4642560_4644141_pos,NC_011748.1,EC55989_RS23135,,,4642560,4644141,pos,True,SopA family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000579104.1,,EC55989_4530,139,2,,,,
CDS_NC_011748.1_4641411_4642332_pos,NC_011748.1,EC55989_RS23125,WP_000783444.1,malM,4641411,4642332,pos,,maltose operon protein MalM,,COORDINATES: similar to AA sequence:RefSeq:NP_313047.1,,EC55989_4528,139,2,,,,
CDS_NC_011748.1_3286310_3288455_pos,NC_011748.1,EC55989_RS28915,,scpA,3286310,3288455,pos,True,methylmalonyl-CoA mutase,,COORDINATES: similar to AA sequence:RefSeq:NP_417392.1,,,140,2,,,,
CDS_NC_011748.1_3285213_3286107_pos,NC_011748.1,EC55989_RS16475,WP_000828351.1,argP,3285213,3286107,pos,,DNA-binding transcriptional regulator ArgP,,COORDINATES: similar to AA sequence:RefSeq:NP_311813.1,,EC55989_3203,140,2,,,,
CDS_NC_011748.1_1730935_1731817_pos,NC_011748.1,EC55989_RS08560,WP_000366496.1,,1730935,1731817,pos,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_310160.1,,EC55989_1659,141,2,,,,
CDS_NC_011748.1_1731894_1733008_pos,NC_011748.1,EC55989_RS29215,,yneK,1731894,1733008,pos,True,putative protein YneK,,COORDINATES: similar to AA sequence:RefSeq:NP_416044.1,,,141,2,,,,
CDS_NC_011748.1_457476_458016_neg,NC_011748.1,EC55989_RS02145,,,457476,458016,neg,True,DUF3251 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414946.4,,EC55989_0421,142,2,,,,
CDS_NC_011748.1_456293_457178_neg,NC_011748.1,EC55989_RS02140,WP_001295328.1,tsx,456293,457178,neg,,nucleoside-specific channel-forming protein Tsx,,COORDINATES: similar to AA sequence:RefSeq:NP_308491.1,,EC55989_0420,142,2,,,,
CDS_NC_011748.1_333122_333980_neg,NC_011748.1,EC55989_RS01565,WP_001306920.1,,333122,333980,neg,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308364.2,,EC55989_0303,143,2,,,,
CDS_NC_011748.1_334282_334411_pos,NC_011748.1,EC55989_RS28510,,,334282,334411,pos,True,aldo/keto reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_308365.3,,,143,2,,,,
CDS_NC_011748.1_5042510_5043353_neg,NC_011748.1,EC55989_RS25190,WP_160371899.1,,5042510,5043353,neg,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_858368.1,,EC55989_4952,144,2,,,,
CDS_NC_011748.1_5043538_5044256_pos,NC_011748.1,EC55989_RS28455,,,5043538,5044256,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,,144,2,,,,
CDS_NC_011748.1_2006220_2007263_neg,NC_011748.1,EC55989_RS10030,,,2006220,2007263,neg,True,NAD(P)-dependent alcohol dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_416288.1,,EC55989_1943,145,2,,,,
CDS_NC_011748.1_2005363_2006200_neg,NC_011748.1,EC55989_RS10025,WP_000878893.1,,2005363,2006200,neg,,ketose-bisphosphate aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_416287.1,,EC55989_1942,145,2,,,,
CDS_NC_011748.1_3449375_3450218_pos,NC_011748.1,EC55989_RS17290,WP_001280493.1,,3449375,3450218,pos,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708776.1,,EC55989_3368,146,2,67.0,2.0,49.0,2.0
CDS_NC_011748.1_4746933_4747776_neg,NC_011748.1,EC55989_RS23625,WP_001290187.1,,4746933,4747776,neg,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708776.1,,EC55989_4628,146,2,67.0,2.0,49.0,2.0
CDS_NC_011748.1_2211551_2212367_pos,NC_011748.1,EC55989_RS11220,WP_000491522.1,,2211551,2212367,pos,,mannosyl-3-phosphoglycerate phosphatase-related protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416464.1,3.1.3.70,EC55989_2174,147,2,,,,
CDS_NC_011748.1_2212363_2214058_neg,NC_011748.1,EC55989_RS11225,,yedQ,2212363,2214058,neg,True,cellulose biosynthesis regulator YedQ,,COORDINATES: similar to AA sequence:RefSeq:NP_416465.2,,,147,2,,,,
CDS_NC_011748.1_4872787_4873582_neg,NC_011748.1,EC55989_RS24315,WP_001351393.1,,4872787,4873582,neg,,DUF2686 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418625.1,,EC55989_4762,148,2,,,,
CDS_NC_011748.1_4873853_4874147_pos,NC_011748.1,EC55989_RS29350,,,4873853,4874147,pos,True,TetR/AcrR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_709992.3,,,148,2,,,,
CDS_NC_011748.1_4802382_4802553_neg,NC_011748.1,EC55989_RS23925,,,4802382,4802553,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,,149,5,,,,
CDS_NC_011748.1_4796366_4800224_neg,NC_011748.1,EC55989_RS23905,WP_001034110.1,sigA,4796366,4800224,neg,,serine protease autotransporter toxin SigA,,COORDINATES: similar to AA sequence:RefSeq:NP_708742.1,,EC55989_4682,149,5,,,,
CDS_NC_011748.1_4801989_4802337_neg,NC_011748.1,EC55989_RS29085,,,4801989,4802337,neg,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555401.1,,EC55989_4685,149,5,,,,
CDS_NC_011748.1_4800584_4801589_neg,NC_011748.1,EC55989_RS23910,,,4800584,4801589,neg,True,conjugal transfer protein TraF,,COORDINATES: similar to AA sequence:RefSeq:WP_003557916.1,,EC55989_4683,149,5,,,,
CDS_NC_011748.1_4801573_4801951_pos,NC_011748.1,EC55989_RS23920,,,4801573,4801951,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004902302.1,,EC55989_4684,149,5,,,,
CDS_NC_011748.1_301303_301459_pos,NC_011748.1,EC55989_RS28505,,,301303,301459,pos,True,host cell division inhibitor Icd-like protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001710147.1,,,150,3,,,,
CDS_NC_011748.1_299872_300682_pos,NC_011748.1,EC55989_RS29175,,,299872,300682,pos,True,host cell division inhibitor Icd-like protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004027529.1,,,150,3,,,,
CDS_NC_011748.1_299079_299880_pos,NC_011748.1,EC55989_RS01385,WP_000776709.1,,299079,299880,pos,,antA/AntB antirepressor family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001515791.1,,EC55989_0271,150,3,,,,
CDS_NC_011748.1_1517757_1518546_pos,NC_011748.1,EC55989_RS07650,WP_000690238.1,,1517757,1518546,pos,,sugar phosphate isomerase/epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_415830.2,,EC55989_1477,151,2,,,,
CDS_NC_011748.1_1518555_1519611_pos,NC_011748.1,EC55989_RS07655,,,1518555,1519611,pos,True,Gfo/Idh/MocA family oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_415831.1,,EC55989_1478,151,2,,,,
CDS_NC_011748.1_1109991_1110813_pos,NC_011748.1,EC55989_RS05405,WP_000762888.1,,1109991,1110813,pos,,antitermination protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707426.1,,EC55989_1047,152,2,68.0,2.0,50.0,2.0
CDS_NC_011748.1_1786619_1787441_neg,NC_011748.1,EC55989_RS08900,WP_000762863.1,,1786619,1787441,neg,,antitermination protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707426.1,,EC55989_1723,152,2,68.0,2.0,50.0,2.0
CDS_NC_011748.1_5028912_5029695_pos,NC_011748.1,EC55989_RS25115,WP_001295538.1,,5028912,5029695,pos,,DeoR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_462693.1,,EC55989_4935,153,2,,,,
CDS_NC_011748.1_5029696_5029923_neg,NC_011748.1,EC55989_RS29380,,,5029696,5029923,neg,True,acetolactate synthase small subunit,,COORDINATES: similar to AA sequence:RefSeq:YP_005229544.1,,,153,2,,,,
CDS_NC_011748.1_5000015_5000834_pos,NC_011748.1,EC55989_RS24930,WP_001175163.1,,5000015,5000834,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309428.1,,EC55989_4890,154,3,69.0,3.0,51.0,3.0
CDS_NC_011748.1_2305906_2306728_pos,NC_011748.1,EC55989_RS11665,WP_001234530.1,,2305906,2306728,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310828.1,,EC55989_2258,154,3,69.0,3.0,51.0,3.0
CDS_NC_011748.1_3445597_3446416_pos,NC_011748.1,EC55989_RS17255,WP_001234605.1,,3445597,3446416,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708768.1,,EC55989_3361,154,3,69.0,3.0,51.0,3.0
CDS_NC_011748.1_1532449_1532587_neg,NC_011748.1,EC55989_RS28670,,,1532449,1532587,neg,True,NAD-dependent dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_707232.2,,EC55989_1491,155,2,,,,
CDS_NC_011748.1_1531593_1532322_neg,NC_011748.1,EC55989_RS07710,WP_001295589.1,mpaA,1531593,1532322,neg,,murein tripeptide amidase MpaA,,COORDINATES: similar to AA sequence:RefSeq:NP_415842.2,,EC55989_1490,155,2,,,,
CDS_NC_011748.1_1446948_1447692_pos,NC_011748.1,EC55989_RS07280,WP_000194724.1,,1446948,1447692,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310264.2,,EC55989_1407,156,4,70.0,4.0,,
CDS_NC_011748.1_1132073_1132817_pos,NC_011748.1,EC55989_RS05565,WP_000140709.1,,1132073,1132817,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309673.1,,EC55989_1074,156,4,70.0,4.0,,
CDS_NC_011748.1_1766032_1766776_neg,NC_011748.1,EC55989_RS08755,WP_012601984.1,,1766032,1766776,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309673.1,,EC55989_1695,156,4,70.0,4.0,,
CDS_NC_011748.1_855537_856281_pos,NC_011748.1,EC55989_RS04180,WP_000140717.1,,855537,856281,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309673.1,,EC55989_0807,156,4,70.0,4.0,,
CDS_NC_011748.1_4121389_4121491_neg,NC_011748.1,EC55989_RS29445,,,4121389,4121491,neg,True,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_312484.1,,,157,2,,,,
CDS_NC_011748.1_4120662_4121358_pos,NC_011748.1,EC55989_RS20645,WP_000893142.1,araD,4120662,4121358,pos,,L-ribulose-5-phosphate 4-epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_418040.1,5.1.3.4,EC55989_4040,157,2,,,,
CDS_NC_011748.1_1406495_1407239_neg,NC_011748.1,EC55989_RS07000,WP_000028540.1,,1406495,1407239,neg,,UPF0259 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415771.1,,EC55989_1353,158,2,,,,
CDS_NC_011748.1_1407266_1407356_neg,NC_011748.1,EC55989_RS28645,,,1407266,1407356,neg,True,YkgJ family cysteine cluster protein,,COORDINATES: similar to AA sequence:RefSeq:NP_460692.1,,,158,2,,,,
CDS_NC_011748.1_1766781_1767480_neg,NC_011748.1,EC55989_RS08760,WP_001152385.1,,1766781,1767480,neg,,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_308866.1,,EC55989_1696,159,3,71.0,3.0,,
CDS_NC_011748.1_1131370_1132069_pos,NC_011748.1,EC55989_RS05560,WP_001152484.1,,1131370,1132069,pos,,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_309672.1,,EC55989_1073,159,3,71.0,3.0,,
CDS_NC_011748.1_854833_855532_pos,NC_011748.1,EC55989_RS04175,WP_001152576.1,,854833,855532,pos,,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_309672.1,,EC55989_0806,159,3,71.0,3.0,,
CDS_NC_011748.1_856910_860408_pos,NC_011748.1,EC55989_RS04190,WP_000515639.1,,856910,860408,pos,,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_308869.1,,EC55989_0809,160,2,72.0,2.0,52.0,2.0
CDS_NC_011748.1_1762013_1765427_neg,NC_011748.1,EC55989_RS08745,WP_000515371.1,,1762013,1765427,neg,,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_308869.1,,EC55989_1693,160,2,72.0,2.0,52.0,2.0
