,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_011748.1_4245598_4246936_neg,NC_011748.1,EC55989_RS21235,WP_000253455.1,,4245598,4246936,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_709507.1,,EC55989_4160
CDS_NC_011748.1_4247010_4248159_neg,NC_011748.1,EC55989_RS21240,WP_000705001.1,dgoD,4247010,4248159,neg,,galactonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:WP_020077623.1,4.2.1.6,EC55989_4161
CDS_NC_011748.1_4248155_4248773_neg,NC_011748.1,EC55989_RS21245,WP_001198701.1,dgoA,4248155,4248773,neg,,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,,COORDINATES: similar to AA sequence:RefSeq:YP_026238.1,4.1.2.21,EC55989_4162
CDS_NC_011748.1_4248756_4249635_neg,NC_011748.1,EC55989_RS21250,WP_000127112.1,dgoK,4248756,4249635,neg,,2-dehydro-3-deoxygalactonokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_709506.1,2.7.1.58,EC55989_4163
CDS_NC_011748.1_4249631_4250321_neg,NC_011748.1,EC55989_RS21255,WP_000174305.1,dgoR,4249631,4250321,neg,,D-galactonate utilization transcriptional regulator DgoR,,COORDINATES: similar to AA sequence:RefSeq:NP_709505.1,,EC55989_4164
CDS_NC_011748.1_4250598_4251255_pos,NC_011748.1,EC55989_RS21260,WP_000772934.1,,4250598,4251255,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709504.1,,EC55989_4165
CDS_NC_011748.1_4251300_4252113_neg,NC_011748.1,EC55989_RS21265,WP_000985549.1,yidA,4251300,4252113,neg,,sugar-phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_418152.1,3.1.3.23,EC55989_4166
CDS_NC_011748.1_4252227_4252626_neg,NC_011748.1,EC55989_RS21270,WP_000522208.1,,4252227,4252626,neg,,YidB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418153.4,,EC55989_4167
CDS_NC_011748.1_4252865_4255280_neg,NC_011748.1,EC55989_RS21280,WP_000072067.1,gyrB,4252865,4255280,neg,,DNA topoisomerase (ATP-hydrolyzing) subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_005121480.1,5.6.2.2,EC55989_4168
CDS_NC_011748.1_4255308_4256382_neg,NC_011748.1,EC55989_RS21285,WP_000060112.1,recF,4255308,4256382,neg,,DNA replication/repair protein RecF,,COORDINATES: similar to AA sequence:RefSeq:WP_005121479.1,,EC55989_4169
CDS_NC_011748.1_4256381_4257482_neg,NC_011748.1,EC55989_RS21290,WP_000673464.1,dnaN,4256381,4257482,neg,,DNA polymerase III subunit beta,,COORDINATES: similar to AA sequence:RefSeq:WP_006177590.1,2.7.7.7,EC55989_4170
CDS_NC_011748.1_4257486_4258890_neg,NC_011748.1,EC55989_RS21295,WP_000059111.1,dnaA,4257486,4258890,neg,,chromosomal replication initiator protein DnaA,,COORDINATES: similar to AA sequence:RefSeq:NP_418157.1,,EC55989_4171
CDS_NC_011748.1_4259186_4259267_pos,NC_011748.1,EC55989_RS29020,WP_120795392.1,,4259186,4259267,pos,,protein YsdD,,COORDINATES: similar to AA sequence:RefSeq:YP_009518826.1,,
CDS_NC_011748.1_4259496_4259637_pos,NC_011748.1,EC55989_RS21300,WP_000831330.1,rpmH,4259496,4259637,pos,,50S ribosomal protein L34,,COORDINATES: similar to AA sequence:RefSeq:WP_001686914.1,,EC55989_4173
CDS_NC_011748.1_4259653_4260013_pos,NC_011748.1,EC55989_RS21305,WP_000239730.1,rnpA,4259653,4260013,pos,,ribonuclease P protein component,,COORDINATES: similar to AA sequence:RefSeq:WP_014172301.1,3.1.26.5,EC55989_4174
CDS_NC_011748.1_4259976_4260234_pos,NC_011748.1,EC55989_RS21310,WP_001307474.1,yidD,4259976,4260234,pos,,membrane protein insertion efficiency factor YidD,,COORDINATES: similar to AA sequence:RefSeq:NP_462741.1,,EC55989_4175
CDS_NC_011748.1_4260236_4261883_pos,NC_011748.1,EC55989_RS21315,WP_000378258.1,yidC,4260236,4261883,pos,,membrane protein insertase YidC,,COORDINATES: similar to AA sequence:RefSeq:NP_312667.1,,EC55989_4176
CDS_NC_011748.1_4261988_4263353_pos,NC_011748.1,EC55989_RS21320,WP_001282347.1,mnmE,4261988,4263353,pos,,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,,COORDINATES: similar to AA sequence:RefSeq:NP_418162.1,,EC55989_4177
CDS_NC_011748.1_4263595_4263670_pos,NC_011748.1,EC55989_RS21325,WP_001364348.1,tnaC,4263595,4263670,pos,,tryptophanase leader peptide,,COORDINATES: similar to AA sequence:RefSeq:NP_312671.1,,EC55989_5073
CDS_NC_011748.1_4263890_4265306_pos,NC_011748.1,EC55989_RS21330,WP_001295247.1,tnaA,4263890,4265306,pos,,tryptophanase,,COORDINATES: similar to AA sequence:RefSeq:NP_709490.2,4.1.99.1,EC55989_4178
CDS_NC_011748.1_4265396_4266644_pos,NC_011748.1,EC55989_RS21335,WP_000131911.1,tnaB,4265396,4266644,pos,,low affinity tryptophan permease TnaB,,COORDINATES: similar to AA sequence:RefSeq:NP_312673.1,,EC55989_4179
CDS_NC_011748.1_4266776_4267952_pos,NC_011748.1,EC55989_RS21340,WP_000085982.1,mdtL,4266776,4267952,pos,,multidrug efflux MFS transporter MdtL,,COORDINATES: similar to AA sequence:RefSeq:NP_418166.1,,EC55989_4180
CDS_NC_011748.1_4267926_4268886_pos,NC_011748.1,EC55989_RS21345,WP_000748502.1,yidZ,4267926,4268886,pos,,HTH-type transcriptional regulator YidZ,,COORDINATES: similar to AA sequence:RefSeq:NP_418167.1,,EC55989_4181
CDS_NC_011748.1_4269042_4269792_pos,NC_011748.1,EC55989_RS21350,WP_000190670.1,,4269042,4269792,pos,,4'-phosphopantetheinyl transferase superfamily protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709485.2,,EC55989_4182
CDS_NC_011748.1_4269813_4270380_pos,NC_011748.1,EC55989_RS21355,WP_001291268.1,yieF,4269813,4270380,pos,,class I chromate reductase YieF,,COORDINATES: similar to AA sequence:RefSeq:NP_312677.1,,EC55989_4183
CDS_NC_011748.1_4270433_4271771_neg,NC_011748.1,EC55989_RS21360,WP_000082693.1,adeP,4270433,4271771,neg,,adenine permease AdeP,,COORDINATES: similar to AA sequence:RefSeq:NP_312678.1,,EC55989_4184
CDS_NC_011748.1_4271937_4272603_pos,NC_011748.1,EC55989_RS21365,WP_000078043.1,yieH,4271937,4272603,pos,,6-phosphogluconate phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_418171.1,3.1.3.-,EC55989_4185
CDS_NC_011748.1_4272669_4273143_pos,NC_011748.1,EC55989_RS21370,WP_000116764.1,,4272669,4273143,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709481.1,,EC55989_4186
CDS_NC_011748.1_4273191_4273779_pos,NC_011748.1,EC55989_RS21375,WP_000193070.1,,4273191,4273779,pos,,CbrC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418173.1,,EC55989_4187
CDS_NC_011748.1_4273840_4274563_neg,NC_011748.1,EC55989_RS21380,WP_000766907.1,,4273840,4274563,neg,,glucosamine-6-phosphate deaminase,,COORDINATES: similar to AA sequence:RefSeq:WP_000766899.1,3.5.99.6,EC55989_4188
CDS_NC_011748.1_4274577_4275747_neg,NC_011748.1,EC55989_RS21385,WP_001295249.1,,4274577,4275747,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709476.2,,EC55989_4189
CDS_NC_011748.1_4275773_4277390_neg,NC_011748.1,EC55989_RS21390,WP_000489850.1,bglH,4275773,4277390,neg,,carbohydrate-specific porin BglH,,COORDINATES: similar to AA sequence:RefSeq:NP_418176.1,,EC55989_4190
CDS_NC_011748.1_4277475_4278870_neg,NC_011748.1,EC55989_RS21395,WP_000643236.1,bglB,4277475,4278870,neg,,6-phospho-beta-glucosidase BglB,,COORDINATES: similar to AA sequence:RefSeq:NP_418177.1,3.2.1.86,EC55989_4191
CDS_NC_011748.1_4278888_4280766_neg,NC_011748.1,EC55989_RS21400,WP_000137312.1,bglF,4278888,4280766,neg,,PTS beta-glucoside transporter subunit IIABC,,COORDINATES: similar to AA sequence:RefSeq:NP_418178.1,,EC55989_4192
CDS_NC_011748.1_4280899_4281736_neg,NC_011748.1,EC55989_RS27305,,bglG,4280899,4281736,neg,True,transcriptional antiterminator BglG,,COORDINATES: similar to AA sequence:RefSeq:NP_418179.1,,
CDS_NC_011748.1_4282021_4282747_neg,NC_011748.1,EC55989_RS21415,WP_000377786.1,phoU,4282021,4282747,neg,,phosphate signaling complex protein PhoU,,COORDINATES: similar to AA sequence:RefSeq:NP_418180.1,,EC55989_4195
CDS_NC_011748.1_4282761_4283535_neg,NC_011748.1,EC55989_RS21420,WP_000063125.1,pstB,4282761,4283535,neg,,phosphate ABC transporter ATP-binding protein PstB,,COORDINATES: similar to AA sequence:RefSeq:WP_000063125.1,,EC55989_4196
CDS_NC_011748.1_4283625_4284516_neg,NC_011748.1,EC55989_RS21425,WP_001251991.1,pstA,4283625,4284516,neg,,phosphate ABC transporter permease PstA,,COORDINATES: similar to AA sequence:RefSeq:NP_312689.1,,EC55989_4197
CDS_NC_011748.1_4284515_4285475_neg,NC_011748.1,EC55989_RS21430,WP_000741620.1,pstC,4284515,4285475,neg,,phosphate ABC transporter permease PstC,,COORDINATES: similar to AA sequence:RefSeq:WP_008806729.1,,EC55989_4198
CDS_NC_011748.1_4285561_4286602_neg,NC_011748.1,EC55989_RS21435,WP_000867146.1,pstS,4285561,4286602,neg,,phosphate ABC transporter substrate-binding protein PstS,,COORDINATES: similar to AA sequence:RefSeq:NP_418184.1,,EC55989_4199
CDS_NC_011748.1_4286849_4287923_neg,NC_011748.1,EC55989_RS21440,WP_001046032.1,,4286849,4287923,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001685709.1,,EC55989_4200
CDS_NC_011748.1_4287933_4290456_neg,NC_011748.1,EC55989_RS21445,WP_000989215.1,,4287933,4290456,neg,,fimbrial biogenesis outer membrane usher protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709462.1,,EC55989_4201
CDS_NC_011748.1_4290480_4291212_neg,NC_011748.1,EC55989_RS21450,WP_000088114.1,,4290480,4291212,neg,,fimbrial chaperone,,COORDINATES: similar to AA sequence:RefSeq:WP_001572122.1,,EC55989_4202
CDS_NC_011748.1_4291259_4291832_neg,NC_011748.1,EC55989_RS21455,WP_000827808.1,,4291259,4291832,neg,,long polar fimbria major subunit LpfA-O113,,COORDINATES: similar to AA sequence:RefSeq:NP_709540.1,,EC55989_4203
CDS_NC_011748.1_4292133_4293963_neg,NC_011748.1,EC55989_RS21460,WP_000334099.1,glmS,4292133,4293963,neg,,glutamine--fructose-6-phosphate transaminase (isomerizing),,COORDINATES: similar to AA sequence:RefSeq:WP_005121462.1,2.6.1.16,EC55989_4204
CDS_NC_011748.1_4294124_4295495_neg,NC_011748.1,EC55989_RS21465,WP_000933720.1,glmU,4294124,4295495,neg,,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,,COORDINATES: similar to AA sequence:RefSeq:NP_312699.1,,EC55989_4205
CDS_NC_011748.1_4295845_4296265_neg,NC_011748.1,EC55989_RS21470,WP_001251965.1,atpC,4295845,4296265,neg,,F0F1 ATP synthase subunit epsilon,,COORDINATES: similar to AA sequence:RefSeq:WP_001251972.1,7.1.2.2,EC55989_4206
CDS_NC_011748.1_4296285_4297668_neg,NC_011748.1,EC55989_RS21475,WP_000190506.1,atpD,4296285,4297668,neg,,F0F1 ATP synthase subunit beta,,COORDINATES: similar to AA sequence:RefSeq:WP_017800291.1,7.1.2.2,EC55989_4207
CDS_NC_011748.1_4297694_4298558_neg,NC_011748.1,EC55989_RS21480,WP_000896501.1,atpG,4297694,4298558,neg,,F0F1 ATP synthase subunit gamma,,COORDINATES: similar to AA sequence:RefSeq:WP_020882764.1,7.1.2.2,EC55989_4208
CDS_NC_011748.1_4298608_4300150_neg,NC_011748.1,EC55989_RS21485,WP_001176745.1,atpA,4298608,4300150,neg,,F0F1 ATP synthase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_001176751.1,7.1.2.2,EC55989_4209
CDS_NC_011748.1_4300162_4300696_neg,NC_011748.1,EC55989_RS21490,WP_001288587.1,atpH,4300162,4300696,neg,,F0F1 ATP synthase subunit delta,,COORDINATES: similar to AA sequence:RefSeq:WP_015966593.1,7.1.2.2,EC55989_4210
CDS_NC_011748.1_4300710_4301181_neg,NC_011748.1,EC55989_RS21495,WP_001052219.1,atpF,4300710,4301181,neg,,F0F1 ATP synthase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_001052215.1,7.1.2.2,EC55989_4211
CDS_NC_011748.1_4301242_4301482_neg,NC_011748.1,EC55989_RS21500,WP_000429386.1,atpE,4301242,4301482,neg,,F0F1 ATP synthase subunit C,,COORDINATES: similar to AA sequence:RefSeq:WP_004246596.1,7.1.2.2,EC55989_4212
CDS_NC_011748.1_4301528_4302344_neg,NC_011748.1,EC55989_RS21505,WP_000135625.1,atpB,4301528,4302344,neg,,F0F1 ATP synthase subunit A,,COORDINATES: similar to AA sequence:RefSeq:WP_005121454.1,7.1.2.2,EC55989_4213
CDS_NC_011748.1_4302352_4302733_neg,NC_011748.1,EC55989_RS21510,WP_000116695.1,atpI,4302352,4302733,neg,,F0F1 ATP synthase subunit I,,COORDINATES: similar to AA sequence:RefSeq:NP_418195.2,7.1.2.2,EC55989_4214
CDS_NC_011748.1_4303349_4303973_neg,NC_011748.1,EC55989_RS21515,WP_000932839.1,rsmG,4303349,4303973,neg,,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,,COORDINATES: similar to AA sequence:RefSeq:NP_312709.1,2.1.1.170,EC55989_4215
CDS_NC_011748.1_4304036_4305926_neg,NC_011748.1,EC55989_RS21520,WP_000499788.1,mnmG,4304036,4305926,neg,,tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG,,COORDINATES: similar to AA sequence:RefSeq:WP_000499793.1,,EC55989_4216
CDS_NC_011748.1_4306304_4306748_neg,NC_011748.1,EC55989_RS21525,WP_000763731.1,mioC,4306304,4306748,neg,,FMN-binding protein MioC,,COORDINATES: similar to AA sequence:RefSeq:NP_312711.1,,EC55989_4217
CDS_NC_011748.1_4306837_4307296_neg,NC_011748.1,EC55989_RS21530,WP_000432970.1,asnC,4306837,4307296,neg,,transcriptional regulator AsnC,,COORDINATES: similar to AA sequence:RefSeq:NP_312712.1,,EC55989_4218
CDS_NC_011748.1_4307447_4308440_pos,NC_011748.1,EC55989_RS21535,WP_000845133.1,asnA,4307447,4308440,pos,,aspartate--ammonia ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_312713.1,6.3.1.1,EC55989_4219
CDS_NC_011748.1_4308444_4309896_neg,NC_011748.1,EC55989_RS21540,WP_000956629.1,viaA,4308444,4309896,neg,,ATPase RavA stimulator ViaA,,COORDINATES: similar to AA sequence:RefSeq:NP_312714.1,,EC55989_4220
CDS_NC_011748.1_4309889_4311386_neg,NC_011748.1,EC55989_RS21545,WP_001315921.1,ravA,4309889,4311386,neg,,ATPase RavA,,COORDINATES: similar to AA sequence:RefSeq:NP_418202.4,,EC55989_4221
CDS_NC_011748.1_4311608_4313477_pos,NC_011748.1,EC55989_RS21550,WP_000102319.1,kup,4311608,4313477,pos,,low affinity potassium transporter Kup,,COORDINATES: similar to AA sequence:RefSeq:WP_000102304.1,,EC55989_4222
CDS_NC_011748.1_4313643_4314063_pos,NC_011748.1,EC55989_RS21555,WP_000715936.1,rbsD,4313643,4314063,pos,,D-ribose pyranase,,COORDINATES: similar to AA sequence:RefSeq:NP_709562.2,5.4.99.62,EC55989_4223
CDS_NC_011748.1_4314070_4315576_pos,NC_011748.1,EC55989_RS21560,WP_000387753.1,rbsA,4314070,4315576,pos,,ribose ABC transporter ATP-binding protein RbsA,,COORDINATES: similar to AA sequence:RefSeq:NP_418205.1,,EC55989_4224
CDS_NC_011748.1_4315580_4316546_pos,NC_011748.1,EC55989_RS21565,WP_000211858.1,rbsC,4315580,4316546,pos,,ribose ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:WP_002882531.1,,EC55989_4225
CDS_NC_011748.1_4316570_4317461_pos,NC_011748.1,EC55989_RS21570,WP_001056273.1,rbsB,4316570,4317461,pos,,ribose ABC transporter substrate-binding protein RbsB,,COORDINATES: similar to AA sequence:RefSeq:NP_312720.1,,EC55989_4226
CDS_NC_011748.1_4317586_4318516_pos,NC_011748.1,EC55989_RS21575,WP_001300603.1,rbsK,4317586,4318516,pos,,ribokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_312721.1,2.7.1.15,EC55989_4227
CDS_NC_011748.1_4318519_4319512_pos,NC_011748.1,EC55989_RS21580,WP_000224470.1,rbsR,4318519,4319512,pos,,ribose operon transcriptional repressor RbsR,,COORDINATES: similar to AA sequence:RefSeq:NP_312722.1,,EC55989_4228
CDS_NC_011748.1_4319477_4320905_neg,NC_011748.1,EC55989_RS21585,WP_001280833.1,mdtD,4319477,4320905,neg,,multidrug transporter subunit MdtD,,COORDINATES: similar to AA sequence:RefSeq:NP_418210.1,,EC55989_4229
CDS_NC_011748.1_4320927_4321620_neg,NC_011748.1,EC55989_RS21590,WP_001131164.1,,4320927,4321620,neg,,FadR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_312724.2,,EC55989_4230
CDS_NC_011748.1_4327420_4328260_neg,NC_011748.1,EC55989_RS21625,WP_000379246.1,hdfR,4327420,4328260,neg,,HTH-type transcriptional regulator HdfR,,COORDINATES: similar to AA sequence:RefSeq:NP_312725.1,,EC55989_4237
CDS_NC_011748.1_4328378_4328717_pos,NC_011748.1,EC55989_RS21630,WP_000841001.1,maoP,4328378,4328717,pos,,macrodomain Ori organization protein MaoP,,COORDINATES: similar to AA sequence:RefSeq:NP_312726.1,,EC55989_4238
CDS_NC_011748.1_4328741_4330262_neg,NC_011748.1,EC55989_RS21635,WP_000058976.1,,4328741,4330262,neg,,YifB family Mg chelatase-like AAA ATPase,,COORDINATES: similar to AA sequence:RefSeq:NP_418214.2,,EC55989_4239
CDS_NC_011748.1_4330614_4330713_pos,NC_011748.1,EC55989_RS21640,WP_012602092.1,ilvL,4330614,4330713,pos,,ilv operon leader peptide,,COORDINATES: similar to AA sequence:RefSeq:NP_312728.1,,EC55989_5074
CDS_NC_011748.1_4330799_4330850_pos,NC_011748.1,EC55989_RS29025,WP_001387183.1,,4330799,4330850,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_002791259.1,,
CDS_NC_011748.1_4330852_4332499_pos,NC_011748.1,EC55989_RS21645,WP_001012602.1,,4330852,4332499,pos,,acetolactate synthase 2 catalytic subunit,,COORDINATES: similar to AA sequence:RefSeq:WP_001012636.1,2.2.1.6,EC55989_4240
CDS_NC_011748.1_4332495_4332759_pos,NC_011748.1,EC55989_RS21650,WP_000983255.1,ilvM,4332495,4332759,pos,,acetolactate synthase 2 small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_312730.1,2.2.1.6,EC55989_4241
CDS_NC_011748.1_4332778_4333708_pos,NC_011748.1,EC55989_RS21655,WP_000208520.1,ilvE,4332778,4333708,pos,,branched-chain-amino-acid transaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_312731.1,2.6.1.42,EC55989_4242
CDS_NC_011748.1_4333772_4335623_pos,NC_011748.1,EC55989_RS21660,WP_001127391.1,ilvD,4333772,4335623,pos,,dihydroxy-acid dehydratase,,COORDINATES: similar to AA sequence:RefSeq:WP_005133366.1,4.2.1.9,EC55989_4243
CDS_NC_011748.1_4335625_4337170_pos,NC_011748.1,EC55989_RS21665,WP_000785599.1,ilvA,4335625,4337170,pos,,"threonine ammonia-lyase, biosynthetic",,COORDINATES: similar to AA sequence:RefSeq:NP_312733.1,4.3.1.19,EC55989_4244
CDS_NC_011748.1_4337221_4338115_neg,NC_011748.1,EC55989_RS21670,WP_000365776.1,ilvY,4337221,4338115,neg,,HTH-type transcriptional activator IlvY,,COORDINATES: similar to AA sequence:RefSeq:NP_312734.1,,EC55989_4245
CDS_NC_011748.1_4338264_4339740_pos,NC_011748.1,EC55989_RS21675,WP_001387186.1,ilvC,4338264,4339740,pos,,ketol-acid reductoisomerase,,COORDINATES: similar to AA sequence:RefSeq:WP_005133363.1,1.1.1.86,EC55989_4246
CDS_NC_011748.1_4339826_4340108_neg,NC_011748.1,EC55989_RS21680,WP_001140251.1,ppiC,4339826,4340108,neg,,peptidylprolyl isomerase PpiC,,COORDINATES: similar to AA sequence:RefSeq:WP_004097481.1,5.2.1.8,EC55989_4247
CDS_NC_011748.1_4340306_4340756_neg,NC_011748.1,EC55989_RS21685,WP_000996694.1,,4340306,4340756,neg,,type II toxin-antitoxin system PemK/MazF family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_312737.1,,EC55989_4248
CDS_NC_011748.1_4340972_4342994_pos,NC_011748.1,EC55989_RS21690,WP_001238897.1,rep,4340972,4342994,pos,,DNA helicase Rep,,COORDINATES: similar to AA sequence:RefSeq:YP_026251.1,3.6.4.12,EC55989_4249
CDS_NC_011748.1_4343040_4344525_neg,NC_011748.1,EC55989_RS21695,WP_001384924.1,gppA,4343040,4344525,neg,,"guanosine-5'-triphosphate,3'-diphosphate diphosphatase",,COORDINATES: similar to AA sequence:RefSeq:NP_312739.1,3.6.1.40,EC55989_4250
CDS_NC_011748.1_4344658_4345924_neg,NC_011748.1,EC55989_RS21700,WP_000047499.1,rhlB,4344658,4345924,neg,,ATP-dependent RNA helicase RhlB,,COORDINATES: similar to AA sequence:RefSeq:NP_418227.1,3.6.4.13,EC55989_4251
CDS_NC_011748.1_4346054_4346384_pos,NC_011748.1,EC55989_RS21705,WP_001280776.1,trxA,4346054,4346384,pos,,thioredoxin TrxA,,COORDINATES: similar to AA sequence:RefSeq:WP_017375425.1,,EC55989_4252
CDS_NC_011748.1_4346524_4346626_pos,NC_011748.1,EC55989_RS21710,WP_001295255.1,rhoL,4346524,4346626,pos,,rho operon leader peptide RhoL,,COORDINATES: similar to AA sequence:RefSeq:NP_312742.1,,EC55989_5075
CDS_NC_011748.1_4346710_4347970_pos,NC_011748.1,EC55989_RS21715,WP_001054527.1,rho,4346710,4347970,pos,,transcription termination factor Rho,,COORDINATES: similar to AA sequence:RefSeq:WP_017492510.1,,EC55989_4254
CDS_NC_011748.1_4348209_4349313_pos,NC_011748.1,EC55989_RS21725,WP_001050960.1,wecA,4348209,4349313,pos,,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418231.1,2.7.8.33,EC55989_4256
CDS_NC_011748.1_4349324_4350371_pos,NC_011748.1,EC55989_RS21730,WP_001299252.1,wzzE,4349324,4350371,pos,,ECA polysaccharide chain length modulation protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709589.2,,EC55989_4257
CDS_NC_011748.1_4350426_4351557_pos,NC_011748.1,EC55989_RS21735,WP_000866673.1,wecB,4350426,4351557,pos,,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),,COORDINATES: similar to AA sequence:RefSeq:NP_312746.2,5.1.3.14,EC55989_4258
CDS_NC_011748.1_4351553_4352816_pos,NC_011748.1,EC55989_RS21740,WP_000006625.1,wecC,4351553,4352816,pos,,UDP-N-acetyl-D-mannosamine dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_312747.1,1.1.1.336,EC55989_4259
CDS_NC_011748.1_4352815_4353883_pos,NC_011748.1,EC55989_RS21745,WP_001226604.1,rffG,4352815,4353883,pos,,"dTDP-glucose 4,6-dehydratase",,COORDINATES: similar to AA sequence:RefSeq:NP_709592.1,4.2.1.46,EC55989_4260
CDS_NC_011748.1_4353901_4354783_pos,NC_011748.1,EC55989_RS21750,WP_000676056.1,rfbA,4353901,4354783,pos,,glucose-1-phosphate thymidylyltransferase RfbA,,COORDINATES: similar to AA sequence:RefSeq:WP_005133346.1,2.7.7.24,EC55989_4261
CDS_NC_011748.1_4354760_4355435_pos,NC_011748.1,EC55989_RS21755,WP_001145196.1,rffC,4354760,4355435,pos,,"dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase",,COORDINATES: similar to AA sequence:RefSeq:YP_026256.2,2.3.1.210,EC55989_4262
CDS_NC_011748.1_4355439_4356570_pos,NC_011748.1,EC55989_RS21760,WP_000612044.1,rffA,4355439,4356570,pos,,"dTDP-4-amino-4,6-dideoxygalactose transaminase",,COORDINATES: similar to AA sequence:RefSeq:NP_418238.1,2.6.1.59,EC55989_4263
CDS_NC_011748.1_4356571_4357822_pos,NC_011748.1,EC55989_RS21765,WP_000050260.1,wzxE,4356571,4357822,pos,,lipid III flippase WzxE,,COORDINATES: similar to AA sequence:RefSeq:NP_418239.1,,EC55989_4264
CDS_NC_011748.1_4357818_4358898_pos,NC_011748.1,EC55989_RS21770,WP_000217240.1,rffT,4357818,4358898,pos,,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_709597.1,2.4.1.325,EC55989_4265
CDS_NC_011748.1_4358894_4360247_pos,NC_011748.1,EC55989_RS21775,WP_000055132.1,wzyE,4358894,4360247,pos,,ECA oligosaccharide polymerase,,COORDINATES: similar to AA sequence:RefSeq:NP_312754.1,,EC55989_4266
CDS_NC_011748.1_4360249_4360990_pos,NC_011748.1,EC55989_RS21780,WP_001064010.1,rffM,4360249,4360990,pos,,lipopolysaccharide N-acetylmannosaminouronosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418242.1,2.4.1.180,EC55989_4267
CDS_NC_011748.1_4361180_4362566_pos,NC_011748.1,EC55989_RS21785,WP_000774731.1,,4361180,4362566,pos,,amino acid permease,,COORDINATES: similar to AA sequence:RefSeq:NP_312756.1,,EC55989_4268
CDS_NC_011748.1_4363251_4364487_pos,NC_011748.1,EC55989_RS21810,WP_000941543.1,,4363251,4364487,pos,,anaerobic sulfatase maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_312757.1,,EC55989_4270
CDS_NC_011748.1_4364570_4364732_neg,NC_011748.1,EC55989_RS29330,WP_000395859.1,,4364570,4364732,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000395868.1,,EC55989_4271
CDS_NC_011748.1_4365410_4366607_neg,NC_011748.1,EC55989_RS21820,WP_000921790.1,hemY,4365410,4366607,neg,,protoheme IX biogenesis protein HemY,,COORDINATES: similar to AA sequence:RefSeq:NP_312759.1,,EC55989_4272
CDS_NC_011748.1_4366609_4367815_neg,NC_011748.1,EC55989_RS21825,WP_000139046.1,hemX,4366609,4367815,neg,,uroporphyrinogen-III C-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_709605.1,2.1.1.107,EC55989_4273
CDS_NC_011748.1_4367836_4368577_neg,NC_011748.1,EC55989_RS21830,WP_000026061.1,hemD,4367836,4368577,neg,,uroporphyrinogen-III synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_312761.1,4.2.1.75,EC55989_4274
CDS_NC_011748.1_4368573_4369515_neg,NC_011748.1,EC55989_RS21835,WP_001307481.1,hemC,4368573,4369515,neg,,hydroxymethylbilane synthase,,COORDINATES: similar to AA sequence:RefSeq:YP_026260.1,2.5.1.61,EC55989_4275
