,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_013365.1_95992_96616_neg,NC_013365.1,ECO111_RS28355,WP_000088605.1,tetR(B),95992,96616,neg,,tetracycline resistance transcriptional repressor TetR(B),,COORDINATES: similar to AA sequence:RefSeq:WP_000088605.1,,ECO111_p1-106
CDS_NC_013365.1_96697_97903_pos,NC_013365.1,ECO111_RS28360,WP_001089068.1,tet(B),96697,97903,pos,,tetracycline efflux MFS transporter Tet(B),,COORDINATES: similar to AA sequence:RefSeq:WP_001089064.1,,ECO111_p1-107
CDS_NC_013365.1_98015_98327_neg,NC_013365.1,ECO111_RS28365,,,98015,98327,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000428546.1,,ECO111_p1-108
CDS_NC_013365.1_98382_99080_pos,NC_013365.1,ECO111_RS28370,,,98382,99080,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,ECO111_p1-110
CDS_NC_013365.1_99186_99621_neg,NC_013365.1,ECO111_RS28375,WP_000429836.1,merR,99186,99621,neg,,Hg(II)-responsive transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005229638.1,,ECO111_p1-111
CDS_NC_013365.1_99692_100043_pos,NC_013365.1,ECO111_RS28380,WP_001294663.1,,99692,100043,pos,,mercuric transport protein MerT,,COORDINATES: similar to AA sequence:RefSeq:YP_005229639.1,,ECO111_p1-112
CDS_NC_013365.1_100056_100332_pos,NC_013365.1,ECO111_RS28385,WP_000732293.1,merP,100056,100332,pos,,mercury resistance system periplasmic binding protein MerP,,COORDINATES: similar to AA sequence:RefSeq:YP_005229640.1,,ECO111_p1-113
CDS_NC_013365.1_100367_100790_pos,NC_013365.1,ECO111_RS28390,WP_001340589.1,merC,100367,100790,pos,,organomercurial transporter MerC,,COORDINATES: similar to AA sequence:RefSeq:WP_016239395.1,,ECO111_p1-114
CDS_NC_013365.1_100841_102536_pos,NC_013365.1,ECO111_RS28395,WP_000105636.1,,100841,102536,pos,,mercury(II) reductase,,COORDINATES: similar to AA sequence:RefSeq:WP_016240396.1,1.16.1.1,ECO111_p1-115
CDS_NC_013365.1_102553_102916_pos,NC_013365.1,ECO111_RS28400,WP_001277456.1,merD,102553,102916,pos,,mercury resistance co-regulator MerD,,COORDINATES: similar to AA sequence:RefSeq:YP_005229644.1,,ECO111_p1-116
CDS_NC_013365.1_102912_103149_pos,NC_013365.1,ECO111_RS28405,WP_000993386.1,merE,102912,103149,pos,,broad-spectrum mercury transporter MerE,,COORDINATES: similar to AA sequence:RefSeq:YP_005229645.1,,
CDS_NC_013365.1_103184_103853_pos,NC_013365.1,ECO111_RS28410,WP_001300294.1,,103184,103853,pos,,EAL domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:YP_005229646.1,,ECO111_p1-117
CDS_NC_013365.1_103927_105178_pos,NC_013365.1,ECO111_RS28415,,,103927,105178,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013124600.1,,ECO111_p1-118
CDS_NC_013365.1_105242_105947_pos,NC_013365.1,ECO111_RS28420,WP_001067855.1,,105242,105947,pos,,IS6-like element IS26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:YP_005221000.1,,ECO111_p1-119
CDS_NC_013365.1_106136_106952_neg,NC_013365.1,ECO111_RS28425,WP_000018329.1,,106136,106952,neg,,aminoglycoside O-phosphotransferase APH(3')-Ia,,COORDINATES: similar to AA sequence:RefSeq:WP_032492145.1,,ECO111_p1-120
CDS_NC_013365.1_107102_107807_pos,NC_013365.1,ECO111_RS28430,WP_001067855.1,,107102,107807,pos,,IS6-like element IS26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:YP_005221000.1,,ECO111_p1-121
CDS_NC_013365.1_107867_108704_neg,NC_013365.1,ECO111_RS28435,WP_000480968.1,,107867,108704,neg,,aminoglycoside O-phosphotransferase APH(6)-Id,,COORDINATES: similar to AA sequence:RefSeq:WP_000480972.1,,ECO111_p1-122
CDS_NC_013365.1_108703_109507_neg,NC_013365.1,ECO111_RS28440,WP_001082319.1,aph(3'')-Ib,108703,109507,neg,,aminoglycoside O-phosphotransferase APH(3'')-Ib,,COORDINATES: similar to AA sequence:RefSeq:WP_010890156.1,,ECO111_p1-123
CDS_NC_013365.1_109567_110383_neg,NC_013365.1,ECO111_RS28445,WP_001043265.1,sul2,109567,110383,neg,,sulfonamide-resistant dihydropteroate synthase Sul2,,COORDINATES: similar to AA sequence:RefSeq:WP_001043260.1,,ECO111_p1-124
CDS_NC_013365.1_110690_111542_neg,NC_013365.1,ECO111_RS28450,WP_000240536.1,,110690,111542,neg,,replication protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000240539.1,,ECO111_p1-125
CDS_NC_013365.1_111528_112248_neg,NC_013365.1,ECO111_RS28455,,,111528,112248,neg,True,AAA family ATPase,,COORDINATES: similar to AA sequence:RefSeq:WP_001517559.1,,ECO111_p1-126
CDS_NC_013365.1_112297_113002_neg,NC_013365.1,ECO111_RS28460,WP_001067855.1,,112297,113002,neg,,IS6-like element IS26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:YP_005221000.1,,ECO111_p1-127
CDS_NC_013365.1_113171_113453_neg,NC_013365.1,ECO111_RS28465,,,113171,113453,neg,True,transposase zinc-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001120888.1,,ECO111_p1-128
CDS_NC_013365.1_113599_114460_neg,NC_013365.1,ECO111_RS28470,WP_000027057.1,,113599,114460,neg,,class A broad-spectrum beta-lactamase TEM-1,,COORDINATES: similar to AA sequence:RefSeq:WP_032489893.1,,ECO111_p1-129
CDS_NC_013365.1_114642_114981_neg,NC_013365.1,ECO111_RS28475,,,114642,114981,neg,True,recombinase family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_005221001.1,,
CDS_NC_013365.1_115044_115749_pos,NC_013365.1,ECO111_RS28480,WP_001067855.1,,115044,115749,pos,,IS6-like element IS26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:YP_005221000.1,,ECO111_p1-130
CDS_NC_013365.1_115791_118470_pos,NC_013365.1,ECO111_RS28485,,,115791,118470,pos,True,Tn3-like element TnAs3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001138064.1,,ECO111_p1-131
CDS_NC_013365.1_118536_118914_pos,NC_013365.1,ECO111_RS28490,WP_000656305.1,,118536,118914,pos,,GNAT family N-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000656306.1,,ECO111_p1-132
CDS_NC_013365.1_119114_119774_neg,NC_013365.1,ECO111_RS28495,WP_000412211.1,,119114,119774,neg,,type A-1 chloramphenicol O-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_011152976.1,,ECO111_p1-133
CDS_NC_013365.1_120052_120750_pos,NC_013365.1,ECO111_RS28510,,,120052,120750,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,ECO111_p1-135
CDS_NC_013365.1_120782_121589_neg,NC_013365.1,ECO111_RS28515,WP_001447551.1,,120782,121589,neg,,DUF4263 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001447551.1,,ECO111_p1-136
CDS_NC_013365.1_121851_123249_neg,NC_013365.1,ECO111_RS28520,WP_000974326.1,,121851,123249,neg,,ISNCY family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001567368.1,,ECO111_p1-137
CDS_NC_013365.1_123863_124154_pos,NC_013365.1,ECO111_RS28525,WP_000406154.1,,123863,124154,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_013087126.1,,ECO111_p1-138
CDS_NC_013365.1_124236_124710_pos,NC_013365.1,ECO111_RS28530,WP_000534813.1,,124236,124710,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000534813.1,,ECO111_p1-139
CDS_NC_013365.1_124743_125169_pos,NC_013365.1,ECO111_RS28535,WP_001447552.1,,124743,125169,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001447552.1,,ECO111_p1-140
CDS_NC_013365.1_125180_125567_neg,NC_013365.1,ECO111_RS28540,WP_000537778.1,,125180,125567,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000537778.1,,ECO111_p1-141
CDS_NC_013365.1_125816_126038_neg,NC_013365.1,ECO111_RS28545,WP_012817917.1,,125816,126038,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012817917.1,,ECO111_p1-142
CDS_NC_013365.1_126333_129669_neg,NC_013365.1,ECO111_RS28550,WP_000502663.1,,126333,129669,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000502663.1,,ECO111_p1-143
CDS_NC_013365.1_129944_130298_neg,NC_013365.1,ECO111_RS28555,WP_000694887.1,,129944,130298,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000694887.1,,ECO111_p1-144
CDS_NC_013365.1_130445_131060_neg,NC_013365.1,ECO111_RS28560,WP_000963400.1,,130445,131060,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000963400.1,,ECO111_p1-145
CDS_NC_013365.1_131237_131672_pos,NC_013365.1,ECO111_RS28565,WP_001395519.1,umuD,131237,131672,pos,,translesion error-prone DNA polymerase V autoproteolytic subunit,,COORDINATES: similar to AA sequence:RefSeq:WP_001395519.1,2.7.7.7,ECO111_p1-146
CDS_NC_013365.1_131655_132915_pos,NC_013365.1,ECO111_RS28570,WP_000281817.1,,131655,132915,pos,,Y-family DNA polymerase,,COORDINATES: similar to AA sequence:RefSeq:WP_000281817.1,,ECO111_p1-147
CDS_NC_013365.1_132966_133776_neg,NC_013365.1,ECO111_RS28575,WP_000593841.1,,132966,133776,neg,,DsbA family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000593841.1,,ECO111_p1-148
CDS_NC_013365.1_133882_134494_pos,NC_013365.1,ECO111_RS28580,WP_000945974.1,,133882,134494,pos,,lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:WP_000945974.1,,ECO111_p1-149
CDS_NC_013365.1_134552_134975_neg,NC_013365.1,ECO111_RS28585,WP_000061015.1,,134552,134975,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000061015.1,,ECO111_p1-150
CDS_NC_013365.1_134997_135390_neg,NC_013365.1,ECO111_RS28590,WP_000833503.1,,134997,135390,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000833503.1,,ECO111_p1-151
CDS_NC_013365.1_135415_136165_neg,NC_013365.1,ECO111_RS28595,WP_001044069.1,,135415,136165,neg,,thioredoxin fold domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000720273.1,,ECO111_p1-152
CDS_NC_013365.1_136312_136828_pos,NC_013365.1,ECO111_RS28600,WP_000470506.1,,136312,136828,pos,,lytic transglycosylase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000494968.1,,ECO111_p1-153
CDS_NC_013365.1_136924_137491_pos,NC_013365.1,ECO111_RS28605,WP_000941927.1,,136924,137491,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000941928.1,,ECO111_p1-154
CDS_NC_013365.1_137887_139101_pos,NC_013365.1,ECO111_RS28615,WP_162829202.1,,137887,139101,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_p1-156
CDS_NC_013365.1_139143_143040_neg,NC_013365.1,ECO111_RS28620,,,139143,143040,neg,True,conjugal transfer protein TraG,,COORDINATES: similar to AA sequence:RefSeq:WP_000386164.1,,ECO111_p1-157
CDS_NC_013365.1_143048_144464_neg,NC_013365.1,ECO111_RS28625,WP_001200841.1,trhH,143048,144464,neg,,IncHI-type conjugal transfer protein TrhH,,COORDINATES: similar to AA sequence:RefSeq:WP_001200841.1,,ECO111_p1-158
CDS_NC_013365.1_144453_145500_neg,NC_013365.1,ECO111_RS28630,WP_000197598.1,,144453,145500,neg,,thioredoxin family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000196726.1,,ECO111_p1-159
CDS_NC_013365.1_146111_146624_neg,NC_013365.1,ECO111_RS28635,WP_001140954.1,,146111,146624,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001140952.1,,ECO111_p1-160
CDS_NC_013365.1_146626_147427_neg,NC_013365.1,ECO111_RS28640,WP_005046426.1,,146626,147427,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005046426.1,,ECO111_p1-161
CDS_NC_013365.1_148184_148670_pos,NC_013365.1,ECO111_RS28645,WP_000045622.1,,148184,148670,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000045622.1,,ECO111_p1-162
CDS_NC_013365.1_148666_149389_pos,NC_013365.1,ECO111_RS28650,WP_000133069.1,,148666,149389,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000133069.1,,ECO111_p1-163
CDS_NC_013365.1_149399_152435_pos,NC_013365.1,ECO111_RS28655,WP_001011150.1,,149399,152435,pos,,TraI domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001011150.1,,ECO111_p1-164
CDS_NC_013365.1_152434_154519_pos,NC_013365.1,ECO111_RS28660,WP_000167418.1,traD,152434,154519,pos,,conjugative transfer system coupling protein TraD,,COORDINATES: similar to AA sequence:RefSeq:WP_001284076.1,,ECO111_p1-165
CDS_NC_013365.1_154518_155622_pos,NC_013365.1,ECO111_RS28665,WP_000344270.1,,154518,155622,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000343600.1,,ECO111_p1-166
CDS_NC_013365.1_155608_156271_pos,NC_013365.1,ECO111_RS28670,WP_000718546.1,,155608,156271,pos,,DUF4400 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000718549.1,,ECO111_p1-167
CDS_NC_013365.1_156283_157465_pos,NC_013365.1,ECO111_RS28675,WP_000476770.1,,156283,157465,pos,,S49 family peptidase,,COORDINATES: similar to AA sequence:RefSeq:WP_000476771.1,,ECO111_p1-168
CDS_NC_013365.1_157466_158195_pos,NC_013365.1,ECO111_RS28680,WP_000338817.1,,157466,158195,pos,,NERD domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000338817.1,,ECO111_p1-169
CDS_NC_013365.1_158221_158578_neg,NC_013365.1,ECO111_RS28685,WP_000205408.1,,158221,158578,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000205408.1,,ECO111_p1-170
CDS_NC_013365.1_158664_158979_neg,NC_013365.1,ECO111_RS28690,WP_001091369.1,,158664,158979,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001091369.1,,ECO111_p1-171
CDS_NC_013365.1_159293_159527_neg,NC_013365.1,ECO111_RS28695,WP_000925845.1,,159293,159527,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000925845.1,,ECO111_p1-172
CDS_NC_013365.1_159902_160139_neg,NC_013365.1,ECO111_RS28700,WP_001281327.1,,159902,160139,neg,,DUF905 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001281327.1,,ECO111_p1-173
CDS_NC_013365.1_160184_160730_neg,NC_013365.1,ECO111_RS28705,WP_000854590.1,,160184,160730,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000854590.1,,ECO111_p1-174
CDS_NC_013365.1_160810_161248_neg,NC_013365.1,ECO111_RS28710,WP_000280013.1,,160810,161248,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000280013.1,,ECO111_p1-175
CDS_NC_013365.1_161297_161594_neg,NC_013365.1,ECO111_RS34180,,,161297,161594,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000856245.1,,
CDS_NC_013365.1_161911_162193_neg,NC_013365.1,ECO111_RS28720,WP_000798703.1,,161911,162193,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000710431.1,,ECO111_p1-177
CDS_NC_013365.1_162258_163464_neg,NC_013365.1,ECO111_RS28725,WP_000108723.1,,162258,163464,neg,,DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000108722.1,,ECO111_p1-178
CDS_NC_013365.1_163947_164148_pos,NC_013365.1,ECO111_RS28735,WP_000569545.1,,163947,164148,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000569545.1,,ECO111_p1-180
CDS_NC_013365.1_164319_164478_neg,NC_013365.1,ECO111_RS30390,WP_001447600.1,,164319,164478,neg,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:WP_001447600.1,,ECO111_p1-181
CDS_NC_013365.1_164835_165441_neg,NC_013365.1,ECO111_RS28745,WP_001076790.1,,164835,165441,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001076788.1,,ECO111_p1-182
CDS_NC_013365.1_165654_165936_neg,NC_013365.1,ECO111_RS28750,WP_000777866.1,,165654,165936,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000703843.1,,ECO111_p1-183
CDS_NC_013365.1_166067_166238_neg,NC_013365.1,ECO111_RS34385,WP_000802038.1,,166067,166238,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000802038.1,,ECO111_p1-184
CDS_NC_013365.1_166279_166603_neg,NC_013365.1,ECO111_RS28755,WP_001039866.1,,166279,166603,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001039866.1,,ECO111_p1-185
CDS_NC_013365.1_166834_167041_neg,NC_013365.1,ECO111_RS28760,WP_000510222.1,,166834,167041,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000510222.1,,ECO111_p1-186
CDS_NC_013365.1_167075_167300_neg,NC_013365.1,ECO111_RS28765,WP_000551715.1,,167075,167300,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000551491.1,,ECO111_p1-187
CDS_NC_013365.1_167353_167560_neg,NC_013365.1,ECO111_RS34185,WP_000765780.1,,167353,167560,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000765780.1,,ECO111_p1-188
CDS_NC_013365.1_167955_168223_neg,NC_013365.1,ECO111_RS28775,,,167955,168223,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000233944.1,,ECO111_p1-190
CDS_NC_013365.1_168309_168801_neg,NC_013365.1,ECO111_RS28780,WP_000209975.1,,168309,168801,neg,,DUF3085 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000209976.1,,ECO111_p1-191
CDS_NC_013365.1_168805_169114_neg,NC_013365.1,ECO111_RS28785,WP_001166653.1,,168805,169114,neg,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001165365.1,,ECO111_p1-192
CDS_NC_013365.1_169322_169703_neg,NC_013365.1,ECO111_RS28790,WP_000668780.1,,169322,169703,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000668780.1,,ECO111_p1-193
CDS_NC_013365.1_169789_170038_neg,NC_013365.1,ECO111_RS28795,WP_000203371.1,,169789,170038,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000203371.1,,ECO111_p1-194
CDS_NC_013365.1_170075_170297_neg,NC_013365.1,ECO111_RS28800,WP_000362170.1,,170075,170297,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000362170.1,,ECO111_p1-195
CDS_NC_013365.1_170472_170826_neg,NC_013365.1,ECO111_RS28805,WP_000055244.1,,170472,170826,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000055244.1,,ECO111_p1-196
CDS_NC_013365.1_170841_171450_neg,NC_013365.1,ECO111_RS28810,WP_000478449.1,,170841,171450,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000478449.1,,ECO111_p1-197
CDS_NC_013365.1_171480_172005_neg,NC_013365.1,ECO111_RS28815,WP_001395478.1,,171480,172005,neg,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_001395478.1,,ECO111_p1-198
CDS_NC_013365.1_172035_172347_neg,NC_013365.1,ECO111_RS28820,WP_001058453.1,,172035,172347,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001058453.1,,ECO111_p1-199
CDS_NC_013365.1_172343_173042_neg,NC_013365.1,ECO111_RS28825,WP_001447603.1,,172343,173042,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001447603.1,,ECO111_p1-200
CDS_NC_013365.1_173182_173407_neg,NC_013365.1,ECO111_RS28830,WP_001122310.1,,173182,173407,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001122308.1,,ECO111_p1-201
CDS_NC_013365.1_173493_173958_neg,NC_013365.1,ECO111_RS33480,WP_000129672.1,,173493,173958,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000129671.1,,ECO111_p1-202
CDS_NC_013365.1_174140_176516_neg,NC_013365.1,ECO111_RS28840,WP_000275144.1,,174140,176516,neg,,phosphoadenosine phosphosulfate reductase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000275144.1,,ECO111_p1-203
CDS_NC_013365.1_176692_177139_neg,NC_013365.1,ECO111_RS28845,WP_000182377.1,,176692,177139,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000182378.1,,ECO111_p1-204
CDS_NC_013365.1_177186_177993_neg,NC_013365.1,ECO111_RS28850,WP_000002926.1,,177186,177993,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000002926.1,,ECO111_p1-205
CDS_NC_013365.1_178220_178484_neg,NC_013365.1,ECO111_RS28855,WP_000973213.1,,178220,178484,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000973212.1,,
CDS_NC_013365.1_178540_178873_neg,NC_013365.1,ECO111_RS28860,WP_000443266.1,,178540,178873,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000443268.1,,ECO111_p1-206
CDS_NC_013365.1_179371_180553_neg,NC_013365.1,ECO111_RS28865,WP_000765095.1,,179371,180553,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000765095.1,,ECO111_p1-207
CDS_NC_013365.1_180561_180858_neg,NC_013365.1,ECO111_RS28870,WP_000581856.1,,180561,180858,neg,,type II toxin-antitoxin system RelE/ParE family toxin,,COORDINATES: similar to AA sequence:RefSeq:WP_001439488.1,,ECO111_p1-208
CDS_NC_013365.1_180921_181389_neg,NC_013365.1,ECO111_RS28875,WP_000362161.1,,180921,181389,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000362161.1,,ECO111_p1-209
CDS_NC_013365.1_182248_183025_pos,NC_013365.1,ECO111_RS28880,WP_001127353.1,,182248,183025,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001127353.1,,ECO111_p1-211
CDS_NC_013365.1_183174_183951_pos,NC_013365.1,ECO111_RS28885,WP_001096299.1,,183174,183951,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001096300.1,,ECO111_p1-212
CDS_NC_013365.1_184139_184481_pos,NC_013365.1,ECO111_RS28890,WP_001395482.1,,184139,184481,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001395482.1,,ECO111_p1-214
CDS_NC_013365.1_184581_184845_pos,NC_013365.1,ECO111_RS28895,WP_001395483.1,,184581,184845,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001395483.1,,ECO111_p1-215
CDS_NC_013365.1_185072_185777_pos,NC_013365.1,ECO111_RS28905,WP_000178072.1,,185072,185777,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000178072.1,,ECO111_p1-217
CDS_NC_013365.1_185809_186229_neg,NC_013365.1,ECO111_RS28910,WP_001289315.1,,185809,186229,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001292020.1,,ECO111_p1-218
CDS_NC_013365.1_186316_188701_neg,NC_013365.1,ECO111_RS28915,WP_000666932.1,,186316,188701,neg,,DUF4165 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000666930.1,,ECO111_p1-219
CDS_NC_013365.1_188951_189554_pos,NC_013365.1,ECO111_RS28920,WP_001447605.1,,188951,189554,pos,,DUF4165 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000795659.1,,ECO111_p1-220
CDS_NC_013365.1_189565_189802_pos,NC_013365.1,ECO111_RS32645,WP_032339737.1,,189565,189802,pos,,Ig-like domain repeat protein,,COORDINATES: protein motif:HMM:NF023666.1,,
CDS_NC_013365.1_189957_190554_pos,NC_013365.1,ECO111_RS28930,WP_000262469.1,,189957,190554,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000262469.1,,ECO111_p1-221
CDS_NC_013365.1_190945_191827_pos,NC_013365.1,ECO111_RS28935,WP_000097746.1,,190945,191827,pos,,RepB family plasmid replication initiator protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000097746.1,,ECO111_p1-222
CDS_NC_013365.1_192412_192928_neg,NC_013365.1,ECO111_RS32650,WP_000704115.1,,192412,192928,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000704115.1,,ECO111_p1-223
CDS_NC_013365.1_193578_196035_neg,NC_013365.1,ECO111_RS28950,WP_001226764.1,,193578,196035,neg,,DUF4165 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001572417.1,,ECO111_p1-225
CDS_NC_013365.1_196480_196657_neg,NC_013365.1,ECO111_RS34390,WP_000047134.1,,196480,196657,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000047134.1,,ECO111_p1-226
CDS_NC_013365.1_196671_198348_neg,NC_013365.1,ECO111_RS28955,WP_001277090.1,,196671,198348,neg,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001277090.1,,ECO111_p1-227
CDS_NC_013365.1_198611_199769_neg,NC_013365.1,ECO111_RS28960,WP_001281654.1,,198611,199769,neg,,DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001281654.1,,ECO111_p1-228
CDS_NC_013365.1_200128_200953_pos,NC_013365.1,ECO111_RS28965,WP_001225593.1,,200128,200953,pos,,Dam family site-specific DNA-(adenine-N6)-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_001225593.1,2.1.1.72,ECO111_p1-229
CDS_NC_013365.1_200967_201789_neg,NC_013365.1,ECO111_RS28970,WP_001178650.1,,200967,201789,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001178650.1,,ECO111_p1-230
CDS_NC_013365.1_202071_202779_neg,NC_013365.1,ECO111_RS28975,WP_000682872.1,,202071,202779,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000682872.1,,ECO111_p1-231
CDS_NC_013365.1_202775_202976_neg,NC_013365.1,ECO111_RS28980,WP_000357614.1,,202775,202976,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000357614.1,,ECO111_p1-232
CDS_NC_013365.1_202993_204070_neg,NC_013365.1,ECO111_RS28985,WP_001015069.1,,202993,204070,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001015068.1,,ECO111_p1-233
