,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NZ_CP009166.1_4044365_4045706_pos,NZ_CP009166.1,EC1303_RS19830,WP_041124226.1,,4044365,4045706,pos,,GGDEF domain-containing protein,,"COORDINATES: protein motif:HMM:NF028467.1,HMM:TIGR00254.1",,EC1303_c38130
CDS_NZ_CP009166.1_4046071_4046728_neg,NZ_CP009166.1,EC1303_RS19835,,,4046071,4046728,neg,True,EcsC family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000131421.1,,EC1303_c38140
CDS_NZ_CP009166.1_4047084_4047438_neg,NZ_CP009166.1,EC1303_RS19840,WP_041124150.1,,4047084,4047438,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,EC1303_c38150
CDS_NZ_CP009166.1_4048854_4050147_pos,NZ_CP009166.1,EC1303_RS19845,WP_029490416.1,,4048854,4050147,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:WP_008911980.1,,EC1303_c38170
CDS_NZ_CP009166.1_4050607_4052269_neg,NZ_CP009166.1,EC1303_RS19850,WP_041124151.1,,4050607,4052269,neg,,phosphoethanolamine transferase,,COORDINATES: similar to AA sequence:RefSeq:WP_001087987.1,,EC1303_c38190
CDS_NZ_CP009166.1_4052321_4052519_neg,NZ_CP009166.1,EC1303_RS19855,WP_052415657.1,,4052321,4052519,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,EC1303_c38200
CDS_NZ_CP009166.1_4052658_4052925_neg,NZ_CP009166.1,EC1303_RS19860,WP_000766272.1,,4052658,4052925,neg,,YkgJ family cysteine cluster protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000766272.1,,EC1303_c38210
CDS_NZ_CP009166.1_4052921_4054493_neg,NZ_CP009166.1,EC1303_RS19865,WP_041124152.1,,4052921,4054493,neg,,ATP--cob(I)alamin adenosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_001100180.1,,EC1303_c38220
CDS_NZ_CP009166.1_4054539_4055619_neg,NZ_CP009166.1,EC1303_RS19870,WP_041124153.1,,4054539,4055619,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001558406.1,,EC1303_c38230
CDS_NZ_CP009166.1_4055667_4056564_neg,NZ_CP009166.1,EC1303_RS19875,WP_041124154.1,,4055667,4056564,neg,,WYL domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000785677.1,,EC1303_c38240
CDS_NZ_CP009166.1_4056986_4057724_neg,NZ_CP009166.1,EC1303_RS19880,WP_041124155.1,,4056986,4057724,neg,,porin family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001389182.1,,EC1303_c38250
CDS_NZ_CP009166.1_4057902_4058133_pos,NZ_CP009166.1,EC1303_RS27270,WP_072141629.1,,4057902,4058133,pos,,integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_012602590.1,,
CDS_NZ_CP009166.1_4058523_4060113_pos,NZ_CP009166.1,EC1303_RS19885,WP_041124156.1,,4058523,4060113,pos,,SIR2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001009620.1,,EC1303_c38260
CDS_NZ_CP009166.1_4060237_4061356_neg,NZ_CP009166.1,EC1303_RS19890,WP_041124157.1,,4060237,4061356,neg,,restriction endonuclease subunit S,,COORDINATES: similar to AA sequence:RefSeq:WP_000742121.1,,EC1303_c38270
CDS_NZ_CP009166.1_4061352_4062987_neg,NZ_CP009166.1,EC1303_RS19895,WP_041124158.1,,4061352,4062987,neg,,N-6 DNA methylase,,COORDINATES: similar to AA sequence:RefSeq:WP_000627727.1,,EC1303_c38280
CDS_NZ_CP009166.1_4063050_4066464_neg,NZ_CP009166.1,EC1303_RS19900,WP_041124159.1,,4063050,4066464,neg,,DEAD/DEAH box helicase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000438152.1,,EC1303_c38290
CDS_NZ_CP009166.1_4066560_4066893_neg,NZ_CP009166.1,EC1303_RS19905,WP_001255836.1,,4066560,4066893,neg,,DUF600 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001255836.1,,EC1303_c38300
CDS_NZ_CP009166.1_4066892_4067426_neg,NZ_CP009166.1,EC1303_RS28965,WP_052476153.1,,4066892,4067426,neg,,DNA/RNA non-specific endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_015740507.1,,
CDS_NZ_CP009166.1_4067940_4068195_neg,NZ_CP009166.1,EC1303_RS29255,WP_001222075.1,,4067940,4068195,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,EC1303_c38320
CDS_NZ_CP009166.1_4068082_4068773_neg,NZ_CP009166.1,EC1303_RS19920,,,4068082,4068773,neg,True,adhesin,,COORDINATES: similar to AA sequence:RefSeq:WP_000369789.1,,EC1303_c38330
CDS_NZ_CP009166.1_4068858_4069353_neg,NZ_CP009166.1,EC1303_RS19925,WP_000388880.1,,4068858,4069353,neg,,DUF2569 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000388880.1,,EC1303_c38340
CDS_NZ_CP009166.1_4069439_4069697_neg,NZ_CP009166.1,EC1303_RS19930,WP_041124160.1,,4069439,4069697,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000812110.1,,EC1303_c38350
CDS_NZ_CP009166.1_4069693_4070575_neg,NZ_CP009166.1,EC1303_RS19935,WP_180963701.1,,4069693,4070575,neg,,VENN motif pre-toxin domain-containing protein,,COORDINATES: protein motif:HMM:NF016702.1,,EC1303_c38360
CDS_NZ_CP009166.1_4071414_4072635_pos,NZ_CP009166.1,EC1303_RS19940,WP_000410951.1,arcA,4071414,4072635,pos,,arginine deiminase,,COORDINATES: similar to AA sequence:RefSeq:NP_463327.1,3.5.3.6,EC1303_c38370
CDS_NZ_CP009166.1_4072645_4073557_pos,NZ_CP009166.1,EC1303_RS19945,WP_001564269.1,arcC,4072645,4073557,pos,,carbamate kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_006810310.1,2.7.2.2,EC1303_c38380
CDS_NZ_CP009166.1_4073641_4074646_pos,NZ_CP009166.1,EC1303_RS19950,WP_000154545.1,argF,4073641,4074646,pos,,ornithine carbamoyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_463325.1,2.1.3.3,EC1303_c38390
CDS_NZ_CP009166.1_4074693_4076097_pos,NZ_CP009166.1,EC1303_RS19955,WP_041124161.1,,4074693,4076097,pos,,YfcC family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000514417.1,,EC1303_c38400
CDS_NZ_CP009166.1_4076177_4076657_pos,NZ_CP009166.1,EC1303_RS19960,WP_024191448.1,,4076177,4076657,pos,,ArgR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_003863366.1,,EC1303_c38410
CDS_NZ_CP009166.1_4076742_4076892_pos,NZ_CP009166.1,EC1303_RS28970,WP_099975570.1,,4076742,4076892,pos,,pyrBI operon leader peptide,,COORDINATES: similar to AA sequence:RefSeq:WP_012134339.1,,
CDS_NZ_CP009166.1_4076894_4077113_pos,NZ_CP009166.1,EC1303_RS19965,WP_040081760.1,,4076894,4077113,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,EC1303_c38420
CDS_NZ_CP009166.1_4077362_4078654_neg,NZ_CP009166.1,EC1303_RS27275,,ltrA,4077362,4078654,neg,True,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:WP_001516490.1,,EC1303_c38430
CDS_NZ_CP009166.1_4079101_4079488_neg,NZ_CP009166.1,EC1303_RS19980,WP_000631802.1,cdiI,4079101,4079488,neg,,toxin-immunity protein system imunity protein CdiI,,COORDINATES: similar to AA sequence:RefSeq:WP_000631802.1,,EC1303_c38440
CDS_NZ_CP009166.1_4079484_4080062_neg,NZ_CP009166.1,EC1303_RS27280,,,4079484,4080062,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_020235863.1,,
CDS_NZ_CP009166.1_4080485_4081487_neg,NZ_CP009166.1,EC1303_RS27285,,,4080485,4081487,neg,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000354984.1,,
CDS_NZ_CP009166.1_4081593_4081986_neg,NZ_CP009166.1,EC1303_RS27290,,tnpB,4081593,4081986,neg,True,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:WP_000950651.1,,
CDS_NZ_CP009166.1_4082548_4082914_neg,NZ_CP009166.1,EC1303_RS20000,WP_001046155.1,cdiI,4082548,4082914,neg,,ribonuclease toxin immunity protein CdiI,,COORDINATES: similar to AA sequence:RefSeq:WP_015704291.1,,EC1303_c38480
CDS_NZ_CP009166.1_4082922_4084080_neg,NZ_CP009166.1,EC1303_RS28975,WP_073994981.1,,4082922,4084080,neg,,VENN motif pre-toxin domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001385946.1,,EC1303_c38490
CDS_NZ_CP009166.1_4084076_4084190_neg,NZ_CP009166.1,EC1303_RS28980,,,4084076,4084190,neg,True,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:NP_309369.1,,
CDS_NZ_CP009166.1_4084381_4084720_neg,NZ_CP009166.1,EC1303_RS20010,WP_001003690.1,,4084381,4084720,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001003690.1,,EC1303_c38500
CDS_NZ_CP009166.1_4084716_4094745_neg,NZ_CP009166.1,EC1303_RS20015,WP_077878363.1,cdiA,4084716,4094745,neg,,contact-dependent inhibition effector tRNA nuclease,,COORDINATES: protein motif:HMM:NF025298.1,,EC1303_c38510
CDS_NZ_CP009166.1_4094757_4096524_neg,NZ_CP009166.1,EC1303_RS20020,WP_041124164.1,,4094757,4096524,neg,,ShlB/FhaC/HecB family hemolysin secretion/activation protein,,COORDINATES: similar to AA sequence:RefSeq:WP_020231833.1,,EC1303_c38520
CDS_NZ_CP009166.1_4096887_4097076_neg,NZ_CP009166.1,EC1303_RS20025,WP_001554642.1,,4096887,4097076,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309405.1,,EC1303_c38530
CDS_NZ_CP009166.1_4097171_4097795_neg,NZ_CP009166.1,EC1303_RS20030,WP_041124165.1,,4097171,4097795,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309404.1,,EC1303_c38540
CDS_NZ_CP009166.1_4097883_4098396_neg,NZ_CP009166.1,EC1303_RS20035,WP_041124166.1,,4097883,4098396,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001680714.1,,EC1303_c38550
CDS_NZ_CP009166.1_4098659_4098896_neg,NZ_CP009166.1,EC1303_RS20045,WP_000958095.1,,4098659,4098896,neg,,AlpA family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_020245245.1,,EC1303_c38570
CDS_NZ_CP009166.1_4098964_4099537_neg,NZ_CP009166.1,EC1303_RS20050,WP_041124167.1,,4098964,4099537,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001536434.1,,EC1303_c38580
CDS_NZ_CP009166.1_4099794_4100362_neg,NZ_CP009166.1,EC1303_RS20055,,,4099794,4100362,neg,True,inovirus-type Gp2 protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001126805.1,,EC1303_c38590
CDS_NZ_CP009166.1_4101574_4101924_pos,NZ_CP009166.1,EC1303_RS27325,,,4101574,4101924,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000952428.1,,EC1303_c38600
CDS_NZ_CP009166.1_4101953_4102082_neg,NZ_CP009166.1,EC1303_RS20065,,,4101953,4102082,neg,True,IS256 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000343613.1,,
CDS_NZ_CP009166.1_4102350_4102791_neg,NZ_CP009166.1,EC1303_RS20070,WP_000038139.1,,4102350,4102791,neg,,H-NS histone family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000038138.1,,EC1303_c38610
CDS_NZ_CP009166.1_4103011_4103776_pos,NZ_CP009166.1,EC1303_RS28405,,,4103011,4103776,pos,True,DDE-type integrase/transposase/recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558215.1,,
CDS_NZ_CP009166.1_4103908_4104483_neg,NZ_CP009166.1,EC1303_RS28410,,,4103908,4104483,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000343613.1,,
CDS_NZ_CP009166.1_4104536_4105415_neg,NZ_CP009166.1,EC1303_RS20090,WP_000769116.1,,4104536,4105415,neg,,restriction endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_008786839.1,,EC1303_c38660
CDS_NZ_CP009166.1_4105742_4106474_neg,NZ_CP009166.1,EC1303_RS20095,WP_001075464.1,,4105742,4106474,neg,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001075464.1,,EC1303_c38670
CDS_NZ_CP009166.1_4107948_4109079_neg,NZ_CP009166.1,EC1303_RS20100,WP_021559488.1,,4107948,4109079,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000147750.1,,EC1303_c38680
CDS_NZ_CP009166.1_4109263_4110148_pos,NZ_CP009166.1,EC1303_RS20105,WP_021559489.1,,4109263,4110148,pos,,50S ribosome-binding GTPase,,COORDINATES: similar to AA sequence:RefSeq:WP_001557377.1,,EC1303_c38690
CDS_NZ_CP009166.1_4110350_4111031_pos,NZ_CP009166.1,EC1303_RS20115,WP_001282912.1,,4110350,4111031,pos,,WYL domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001278649.1,,EC1303_c38720
CDS_NZ_CP009166.1_4111181_4111859_pos,NZ_CP009166.1,EC1303_RS20120,WP_021559490.1,,4111181,4111859,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001097314.1,,EC1303_c38730
CDS_NZ_CP009166.1_4111864_4112098_pos,NZ_CP009166.1,EC1303_RS20125,WP_001278287.1,,4111864,4112098,pos,,DUF905 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001278287.1,,EC1303_c38740
CDS_NZ_CP009166.1_4112196_4113015_pos,NZ_CP009166.1,EC1303_RS20130,WP_041124169.1,,4112196,4113015,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708768.1,,EC1303_c38750
CDS_NZ_CP009166.1_4113106_4113592_pos,NZ_CP009166.1,EC1303_RS20135,WP_041124170.1,,4113106,4113592,pos,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309429.1,,EC1303_c38760
CDS_NZ_CP009166.1_4113607_4114084_pos,NZ_CP009166.1,EC1303_RS20140,WP_041124171.1,,4113607,4114084,pos,,RadC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310830.1,,EC1303_c38770
CDS_NZ_CP009166.1_4114152_4114374_pos,NZ_CP009166.1,EC1303_RS20145,WP_000692307.1,,4114152,4114374,pos,,DUF987 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309431.1,,EC1303_c38780
CDS_NZ_CP009166.1_4114449_4114827_pos,NZ_CP009166.1,EC1303_RS20150,WP_041124172.1,cbtA,4114449,4114827,pos,,type IV toxin-antitoxin system toxin CbtA,,COORDINATES: similar to AA sequence:RefSeq:NP_708772.1,,EC1303_c38790
CDS_NZ_CP009166.1_4114873_4115251_pos,NZ_CP009166.1,EC1303_RS20155,WP_041124173.1,,4114873,4115251,pos,,toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_708773.1,,EC1303_c38800
CDS_NZ_CP009166.1_4115247_4115736_pos,NZ_CP009166.1,EC1303_RS20160,WP_041124174.1,,4115247,4115736,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001392970.1,,EC1303_c38810
CDS_NZ_CP009166.1_4115747_4115945_pos,NZ_CP009166.1,EC1303_RS20165,WP_000839249.1,,4115747,4115945,pos,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,EC1303_c38820
CDS_NZ_CP009166.1_4116029_4116872_pos,NZ_CP009166.1,EC1303_RS20170,WP_041124175.1,,4116029,4116872,pos,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001696593.1,,EC1303_c38830
CDS_NZ_CP009166.1_4117665_4118850_pos,NZ_CP009166.1,EC1303_RS20180,WP_001172876.1,,4117665,4118850,pos,,sugar efflux transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418115.1,,EC1303_c38840
CDS_NZ_CP009166.1_4118960_4119884_pos,NZ_CP009166.1,EC1303_RS20185,WP_000535961.1,,4118960,4119884,pos,,DMT family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418116.1,,EC1303_c38850
CDS_NZ_CP009166.1_4119887_4120706_neg,NZ_CP009166.1,EC1303_RS20190,WP_000779426.1,nlpA,4119887,4120706,neg,,lipoprotein NlpA,,COORDINATES: similar to AA sequence:RefSeq:NP_418117.1,,EC1303_c38860
CDS_NZ_CP009166.1_4120927_4121221_pos,NZ_CP009166.1,EC1303_RS20200,WP_000805509.1,,4120927,4121221,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588471.1,,EC1303_c38870
CDS_NZ_CP009166.1_4121261_4122452_neg,NZ_CP009166.1,EC1303_RS20205,WP_001288549.1,nepI,4121261,4122452,neg,,purine ribonucleoside efflux pump NepI,,COORDINATES: similar to AA sequence:RefSeq:NP_418118.2,,EC1303_c38880
CDS_NZ_CP009166.1_4122662_4123115_neg,NZ_CP009166.1,EC1303_RS20210,WP_001295241.1,,4122662,4123115,neg,,DUF1198 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418119.2,,EC1303_c38890
CDS_NZ_CP009166.1_4123167_4124502_neg,NZ_CP009166.1,EC1303_RS20215,WP_001403836.1,adeQ,4123167,4124502,neg,,adenine permease AdeQ,,COORDINATES: similar to AA sequence:RefSeq:NP_418120.2,,EC1303_c38900
CDS_NZ_CP009166.1_4124676_4126443_pos,NZ_CP009166.1,EC1303_RS20220,WP_001065718.1,adeD,4124676,4126443,pos,,adenine deaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_418121.1,3.5.4.2,EC1303_c38910
CDS_NZ_CP009166.1_4126487_4127879_neg,NZ_CP009166.1,EC1303_RS20225,WP_000879194.1,uhpT,4126487,4127879,neg,,hexose-6-phosphate:phosphate antiporter,,COORDINATES: similar to AA sequence:RefSeq:NP_312630.1,,EC1303_c38920
CDS_NZ_CP009166.1_4128016_4129336_neg,NZ_CP009166.1,EC1303_RS20230,WP_000936566.1,uhpC,4128016,4129336,neg,,MFS transporter family glucose-6-phosphate receptor UhpC,,COORDINATES: similar to AA sequence:RefSeq:NP_418123.2,,EC1303_c38930
CDS_NZ_CP009166.1_4129345_4130848_neg,NZ_CP009166.1,EC1303_RS20235,WP_021570995.1,uhpB,4129345,4130848,neg,,signal transduction histidine-protein kinase/phosphatase UhpB,,COORDINATES: similar to AA sequence:RefSeq:NP_418124.4,2.7.13.3,EC1303_c38940
CDS_NZ_CP009166.1_4130847_4131438_neg,NZ_CP009166.1,EC1303_RS20240,WP_000633668.1,uhpA,4130847,4131438,neg,,transcriptional regulator UhpA,,COORDINATES: similar to AA sequence:RefSeq:NP_312633.1,,EC1303_c38950
CDS_NZ_CP009166.1_4131512_4131803_neg,NZ_CP009166.1,EC1303_RS20245,WP_001181706.1,ilvN,4131512,4131803,neg,,acetolactate synthase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_312638.1,2.2.1.6,EC1303_c38960
CDS_NZ_CP009166.1_4131806_4133495_neg,NZ_CP009166.1,EC1303_RS20250,WP_021570996.1,ilvB,4131806,4133495,neg,,acetolactate synthase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_418127.1,,EC1303_c38970
CDS_NZ_CP009166.1_4133600_4133699_neg,NZ_CP009166.1,EC1303_RS25775,WP_001312198.1,ivbL,4133600,4133699,neg,,ilvB operon leader peptide IvbL,,COORDINATES: similar to AA sequence:RefSeq:NP_418128.1,,EC1303_c38980
CDS_NZ_CP009166.1_4134262_4134352_pos,NZ_CP009166.1,EC1303_RS20270,WP_000060506.1,tisB,4134262,4134352,pos,,type I toxin-antitoxin system toxin TisB,,COORDINATES: similar to AA sequence:RefSeq:YP_009502662.1,,EC1303_c38990
CDS_NZ_CP009166.1_4134631_4135816_pos,NZ_CP009166.1,EC1303_RS20275,WP_000828746.1,emrD,4134631,4135816,pos,,multidrug efflux MFS transporter EmrD,,COORDINATES: similar to AA sequence:RefSeq:NP_418129.2,,EC1303_c39000
CDS_NZ_CP009166.1_4135823_4136321_neg,NZ_CP009166.1,EC1303_RS20280,WP_000148061.1,,4135823,4136321,neg,,radical SAM protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418130.1,,EC1303_c39010
CDS_NZ_CP009166.1_4136317_4136680_neg,NZ_CP009166.1,EC1303_RS20285,WP_001113432.1,,4136317,4136680,neg,,DUF202 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312643.1,,EC1303_c39020
CDS_NZ_CP009166.1_4136669_4137017_neg,NZ_CP009166.1,EC1303_RS20290,WP_000703959.1,,4136669,4137017,neg,,YidH family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312644.1,,EC1303_c39030
CDS_NZ_CP009166.1_4137124_4137574_pos,NZ_CP009166.1,EC1303_RS20295,WP_000511289.1,,4137124,4137574,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418133.1,,EC1303_c39040
CDS_NZ_CP009166.1_4137620_4139114_neg,NZ_CP009166.1,EC1303_RS20300,WP_000828527.1,,4137620,4139114,neg,,sulfatase-like hydrolase/transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418134.1,,EC1303_c39050
CDS_NZ_CP009166.1_4139110_4140826_neg,NZ_CP009166.1,EC1303_RS20305,WP_001087145.1,,4139110,4140826,neg,,solute:sodium symporter family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418135.1,,EC1303_c39060
CDS_NZ_CP009166.1_4140992_4141886_pos,NZ_CP009166.1,EC1303_RS20310,WP_001013540.1,,4140992,4141886,pos,,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_418136.2,,EC1303_c39070
CDS_NZ_CP009166.1_4141882_4142697_neg,NZ_CP009166.1,EC1303_RS20315,,,4141882,4142697,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312649.2,,EC1303_c39080
CDS_NZ_CP009166.1_4142696_4144313_neg,NZ_CP009166.1,EC1303_RS20320,WP_000952127.1,,4142696,4144313,neg,,PTS sugar transporter subunit IIB,,COORDINATES: similar to AA sequence:RefSeq:NP_312650.2,,EC1303_c39090
CDS_NZ_CP009166.1_4144608_4145325_pos,NZ_CP009166.1,EC1303_RS20325,WP_001300779.1,,4144608,4145325,pos,,GntR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_418139.1,,EC1303_c39100
CDS_NZ_CP009166.1_4145321_4146983_neg,NZ_CP009166.1,EC1303_RS20330,WP_001279752.1,,4145321,4146983,neg,,putative transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_312652.2,,EC1303_c39110
CDS_NZ_CP009166.1_4147178_4147607_neg,NZ_CP009166.1,EC1303_RS20335,WP_001243431.1,ibpB,4147178,4147607,neg,,heat shock chaperone IbpB,,COORDINATES: similar to AA sequence:RefSeq:NP_709512.2,,EC1303_c39120
CDS_NZ_CP009166.1_4147718_4148132_neg,NZ_CP009166.1,EC1303_RS20340,WP_001243437.1,ibpA,4147718,4148132,neg,,heat shock chaperone IbpA,,COORDINATES: similar to AA sequence:RefSeq:WP_006687722.1,,EC1303_c39130
CDS_NZ_CP009166.1_4148437_4148770_pos,NZ_CP009166.1,EC1303_RS20345,WP_000620888.1,,4148437,4148770,pos,,YceK/YidQ family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_418143.2,,EC1303_c39140
CDS_NZ_CP009166.1_4148771_4149986_neg,NZ_CP009166.1,EC1303_RS20350,WP_032224017.1,,4148771,4149986,neg,,DUF3748 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312656.3,,EC1303_c39150
CDS_NZ_CP009166.1_4150086_4151151_pos,NZ_CP009166.1,EC1303_RS20355,WP_001340434.1,cbrA,4150086,4151151,pos,,colicin M resistance protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418145.2,,EC1303_c39160
CDS_NZ_CP009166.1_4151177_4152389_neg,NZ_CP009166.1,EC1303_RS20360,,,4151177,4152389,neg,True,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_709507.1,,EC1303_c39170
CDS_NZ_CP009166.1_4152463_4153612_neg,NZ_CP009166.1,EC1303_RS20365,WP_000705001.1,dgoD,4152463,4153612,neg,,galactonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:WP_020077623.1,4.2.1.6,EC1303_c39180
CDS_NZ_CP009166.1_4153608_4154226_neg,NZ_CP009166.1,EC1303_RS20370,WP_001198722.1,dgoA,4153608,4154226,neg,,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,,COORDINATES: similar to AA sequence:RefSeq:YP_026238.1,4.1.2.21,EC1303_c39190
CDS_NZ_CP009166.1_4154209_4155088_neg,NZ_CP009166.1,EC1303_RS20375,WP_000127091.1,dgoK,4154209,4155088,neg,,2-dehydro-3-deoxygalactonokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_418148.1,2.7.1.58,EC1303_c39200
CDS_NZ_CP009166.1_4155084_4155774_neg,NZ_CP009166.1,EC1303_RS20380,WP_000174305.1,dgoR,4155084,4155774,neg,,D-galactonate utilization transcriptional regulator DgoR,,COORDINATES: similar to AA sequence:RefSeq:NP_709505.1,,EC1303_c39210
CDS_NZ_CP009166.1_4156051_4156708_pos,NZ_CP009166.1,EC1303_RS20385,WP_000772934.1,,4156051,4156708,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709504.1,,EC1303_c39220
CDS_NZ_CP009166.1_4156753_4157566_neg,NZ_CP009166.1,EC1303_RS20390,WP_000985549.1,yidA,4156753,4157566,neg,,sugar-phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_418152.1,3.1.3.23,EC1303_c39230
CDS_NZ_CP009166.1_4157680_4158079_neg,NZ_CP009166.1,EC1303_RS20395,WP_000522208.1,,4157680,4158079,neg,,YidB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418153.4,,EC1303_c39240
CDS_NZ_CP009166.1_4158318_4160733_neg,NZ_CP009166.1,EC1303_RS20405,WP_000072067.1,gyrB,4158318,4160733,neg,,DNA topoisomerase (ATP-hydrolyzing) subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_005121480.1,5.6.2.2,EC1303_c39250
CDS_NZ_CP009166.1_4160761_4161835_neg,NZ_CP009166.1,EC1303_RS20410,WP_000060112.1,recF,4160761,4161835,neg,,DNA replication/repair protein RecF,,COORDINATES: similar to AA sequence:RefSeq:WP_005121479.1,,EC1303_c39260
CDS_NZ_CP009166.1_4161834_4162935_neg,NZ_CP009166.1,EC1303_RS20415,WP_000673464.1,dnaN,4161834,4162935,neg,,DNA polymerase III subunit beta,,COORDINATES: similar to AA sequence:RefSeq:WP_006177590.1,2.7.7.7,EC1303_c39270
CDS_NZ_CP009166.1_4162939_4164343_neg,NZ_CP009166.1,EC1303_RS20420,WP_000059111.1,dnaA,4162939,4164343,neg,,chromosomal replication initiator protein DnaA,,COORDINATES: similar to AA sequence:RefSeq:NP_418157.1,,EC1303_c39280
