,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_009800.1_4041552_4042452_pos,NC_009800.1,ECHS_RS19945,WP_001196242.1,bioP,4041552,4042452,pos,,biotin transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_312784.1,,EcHS_A4051
CDS_NC_009800.1_4042339_4043293_neg,NC_009800.1,ECHS_RS19950,WP_000573621.1,metR,4042339,4043293,neg,,HTH-type transcriptional regulator MetR,,COORDINATES: similar to AA sequence:RefSeq:NP_312785.1,,EcHS_A4052
CDS_NC_009800.1_4043410_4045672_pos,NC_009800.1,ECHS_RS19955,WP_000153967.1,metE,4043410,4045672,pos,,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_709635.1,2.1.1.14,EcHS_A4053
CDS_NC_009800.1_4045711_4046527_neg,NC_009800.1,ECHS_RS19960,WP_001336442.1,,4045711,4046527,neg,,dienelactone hydrolase family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_026268.1,,EcHS_A4054
CDS_NC_009800.1_4046788_4047550_pos,NC_009800.1,ECHS_RS19965,WP_000045177.1,udp,4046788,4047550,pos,,uridine phosphorylase,,COORDINATES: similar to AA sequence:RefSeq:NP_418275.1,2.4.2.3,EcHS_A4055
CDS_NC_009800.1_4047690_4049118_pos,NC_009800.1,ECHS_RS19970,WP_000347714.1,rmuC,4047690,4049118,pos,,DNA recombination protein RmuC,,COORDINATES: similar to AA sequence:RefSeq:NP_312789.1,,EcHS_A4056
CDS_NC_009800.1_4049212_4049968_pos,NC_009800.1,ECHS_RS19975,WP_000227958.1,ubiE,4049212,4049968,pos,,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",,COORDINATES: similar to AA sequence:RefSeq:NP_312790.1,2.1.1.163,EcHS_A4057
CDS_NC_009800.1_4049981_4050587_pos,NC_009800.1,ECHS_RS19980,WP_001295259.1,ubiJ,4049981,4050587,pos,,ubiquinone biosynthesis protein UbiJ,,COORDINATES: similar to AA sequence:RefSeq:NP_418278.1,,EcHS_A4058
CDS_NC_009800.1_4050583_4052224_pos,NC_009800.1,ECHS_RS19985,WP_000187530.1,ubiB,4050583,4052224,pos,,ubiquinone biosynthesis regulatory protein kinase UbiB,,COORDINATES: similar to AA sequence:RefSeq:NP_312792.1,,EcHS_A4059
CDS_NC_009800.1_4052302_4052572_pos,NC_009800.1,ECHS_RS19990,WP_001295260.1,tatA,4052302,4052572,pos,,Sec-independent protein translocase subunit TatA,,COORDINATES: similar to AA sequence:RefSeq:NP_312793.1,,EcHS_A4060
CDS_NC_009800.1_4052575_4053091_pos,NC_009800.1,ECHS_RS19995,WP_000459594.1,tatB,4052575,4053091,pos,,Sec-independent protein translocase subunit TatB,,COORDINATES: similar to AA sequence:RefSeq:NP_312794.1,,EcHS_A4061
CDS_NC_009800.1_4053093_4053870_pos,NC_009800.1,ECHS_RS20000,WP_000109943.1,tatC,4053093,4053870,pos,,Sec-independent protein translocase subunit TatC,,COORDINATES: similar to AA sequence:RefSeq:NP_312795.1,,EcHS_A4062
CDS_NC_009800.1_4053911_4054694_pos,NC_009800.1,ECHS_RS20005,WP_000459630.1,tatD,4053911,4054694,pos,,3'-5' ssDNA/RNA exonuclease TatD,,COORDINATES: similar to AA sequence:RefSeq:YP_026271.1,3.1.11.1,EcHS_A4063
CDS_NC_009800.1_4054690_4055179_neg,NC_009800.1,ECHS_RS20010,WP_001192396.1,rfaH,4054690,4055179,neg,,transcription/translation regulatory transformer protein RfaH,,COORDINATES: similar to AA sequence:RefSeq:NP_312797.1,,EcHS_A4064
CDS_NC_009800.1_4055345_4056839_pos,NC_009800.1,ECHS_RS20015,WP_000339796.1,ubiD,4055345,4056839,pos,,4-hydroxy-3-polyprenylbenzoate decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_709647.1,4.1.1.98,EcHS_A4065
CDS_NC_009800.1_4056884_4057586_pos,NC_009800.1,ECHS_RS20020,WP_000209826.1,fre,4056884,4057586,pos,,NAD(P)H-flavin reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_312799.1,1.5.1.41,EcHS_A4066
CDS_NC_009800.1_4057868_4059032_neg,NC_009800.1,ECHS_RS20025,WP_000438729.1,fadA,4057868,4059032,neg,,acetyl-CoA C-acyltransferase FadA,,COORDINATES: similar to AA sequence:RefSeq:NP_709649.1,2.3.1.16,EcHS_A4068
CDS_NC_009800.1_4059041_4061231_neg,NC_009800.1,ECHS_RS20030,WP_000965914.1,fadB,4059041,4061231,neg,,fatty acid oxidation complex subunit alpha FadB,,COORDINATES: similar to AA sequence:RefSeq:NP_709650.2,,EcHS_A4069
CDS_NC_009800.1_4061420_4062752_pos,NC_009800.1,ECHS_RS20035,WP_000444561.1,pepQ,4061420,4062752,pos,,Xaa-Pro dipeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_418289.1,3.4.13.9,EcHS_A4070
CDS_NC_009800.1_4062751_4063366_pos,NC_009800.1,ECHS_RS20040,WP_001295262.1,,4062751,4063366,pos,,IMPACT family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312803.2,,EcHS_A4071
CDS_NC_009800.1_4063404_4064856_pos,NC_009800.1,ECHS_RS20045,WP_000545677.1,trkH,4063404,4064856,pos,,Trk system potassium transporter TrkH,,COORDINATES: similar to AA sequence:RefSeq:WP_004146450.1,,EcHS_A4072
CDS_NC_009800.1_4064867_4065413_pos,NC_009800.1,ECHS_RS20050,WP_000853959.1,hemG,4064867,4065413,pos,,menaquinone-dependent protoporphyrinogen IX dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_312805.1,1.3.5.3,EcHS_A4073
CDS_NC_009800.1_4071085_4071613_neg,NC_009800.1,ECHS_RS20080,WP_000907640.1,mobB,4071085,4071613,neg,,molybdopterin-guanine dinucleotide biosynthesis protein B,,COORDINATES: similar to AA sequence:RefSeq:NP_709655.1,,EcHS_A4079
CDS_NC_009800.1_4071594_4072179_neg,NC_009800.1,ECHS_RS20085,WP_001052168.1,mobA,4071594,4072179,neg,,molybdenum cofactor guanylyltransferase MobA,,COORDINATES: similar to AA sequence:RefSeq:NP_312807.1,2.7.7.77,EcHS_A4080
CDS_NC_009800.1_4072248_4072518_pos,NC_009800.1,ECHS_RS20090,WP_001295263.1,,4072248,4072518,pos,,YihD family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_015966571.1,,EcHS_A4081
CDS_NC_009800.1_4072594_4073581_pos,NC_009800.1,ECHS_RS20095,WP_001065497.1,srkA,4072594,4073581,pos,,stress response kinase SrkA,,COORDINATES: similar to AA sequence:RefSeq:NP_418296.1,2.7.11.1,EcHS_A4082
CDS_NC_009800.1_4073597_4074224_pos,NC_009800.1,ECHS_RS20100,WP_000725337.1,dsbA,4073597,4074224,pos,,thiol:disulfide interchange protein DsbA,,COORDINATES: similar to AA sequence:RefSeq:NP_312810.1,,EcHS_A4083
CDS_NC_009800.1_4074378_4075809_pos,NC_009800.1,ECHS_RS20105,WP_001742480.1,,4074378,4075809,pos,,YdgA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418298.4,,EcHS_A4085
CDS_NC_009800.1_4075849_4076782_neg,NC_009800.1,ECHS_RS20110,WP_001303740.1,,4075849,4076782,neg,,acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312812.1,,EcHS_A4086
CDS_NC_009800.1_4077145_4079932_pos,NC_009800.1,ECHS_RS20120,WP_000250010.1,polA,4077145,4079932,pos,,DNA polymerase I,,COORDINATES: similar to AA sequence:RefSeq:NP_418300.1,2.7.7.7,EcHS_A4088
CDS_NC_009800.1_4080313_4080946_neg,NC_009800.1,ECHS_RS20125,WP_000183349.1,,4080313,4080946,neg,,YihA family ribosome biogenesis GTP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418301.3,,EcHS_A4089
CDS_NC_009800.1_4081527_4082034_pos,NC_009800.1,ECHS_RS20130,WP_001300530.1,yihI,4081527,4082034,pos,,Der GTPase-activating protein YihI,,COORDINATES: similar to AA sequence:RefSeq:NP_312815.1,,EcHS_A4091
CDS_NC_009800.1_4082222_4083596_pos,NC_009800.1,ECHS_RS20135,WP_000116090.1,hemN,4082222,4083596,pos,,oxygen-independent coproporphyrinogen III oxidase,,COORDINATES: similar to AA sequence:RefSeq:NP_312816.2,1.3.98.3,EcHS_A4092
CDS_NC_009800.1_4083785_4083896_neg,NC_009800.1,ECHS_RS20140,WP_000893994.1,yshB,4083785,4083896,neg,,YshB family small membrane protein,,COORDINATES: similar to AA sequence:RefSeq:YP_002791260.1,,EcHS_A4094
CDS_NC_009800.1_4084007_4085417_neg,NC_009800.1,ECHS_RS20145,WP_001188775.1,glnG,4084007,4085417,neg,,nitrogen regulation protein NR(I),,COORDINATES: similar to AA sequence:RefSeq:WP_012133942.1,,EcHS_A4095
CDS_NC_009800.1_4085428_4086478_neg,NC_009800.1,ECHS_RS20150,WP_000190577.1,glnL,4085428,4086478,neg,,nitrogen regulation protein NR(II),,COORDINATES: similar to AA sequence:RefSeq:NP_312818.1,,EcHS_A4096
CDS_NC_009800.1_4086763_4088173_neg,NC_009800.1,ECHS_RS20155,WP_001271717.1,glnA,4086763,4088173,neg,,glutamate--ammonia ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_020233234.1,6.3.1.2,EcHS_A4097
CDS_NC_009800.1_4088545_4090369_pos,NC_009800.1,ECHS_RS20165,WP_000570668.1,typA,4088545,4090369,pos,,ribosome-dependent GTPase TypA,,COORDINATES: similar to AA sequence:RefSeq:NP_312820.1,,EcHS_A4098
CDS_NC_009800.1_4090585_4091296_pos,NC_009800.1,ECHS_RS20170,WP_000147429.1,,4090585,4091296,pos,,UTRA domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312821.1,,EcHS_A4099
CDS_NC_009800.1_4091303_4092284_pos,NC_009800.1,ECHS_RS20175,WP_000256400.1,,4091303,4092284,pos,,TIM barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418309.1,,EcHS_A4100
CDS_NC_009800.1_4092385_4093651_pos,NC_009800.1,ECHS_RS20180,WP_000956312.1,,4092385,4093651,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_418310.1,,EcHS_A4101
CDS_NC_009800.1_4093761_4094550_neg,NC_009800.1,ECHS_RS20185,WP_000022286.1,,4093761,4094550,neg,,DeoR/GlpR transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_000022208.1,,EcHS_A4102
CDS_NC_009800.1_4094589_4095486_neg,NC_009800.1,ECHS_RS20190,WP_000160872.1,,4094589,4095486,neg,,sugar kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_000196715.1,,EcHS_A4103
CDS_NC_009800.1_4095658_4096537_pos,NC_009800.1,ECHS_RS20195,WP_001299483.1,yihU,4095658,4096537,pos,,sulfolactaldehyde 3-reductase,,COORDINATES: similar to AA sequence:RefSeq:WP_001318159.1,1.1.1.373,EcHS_A4104
CDS_NC_009800.1_4096561_4097449_pos,NC_009800.1,ECHS_RS20200,WP_000094544.1,,4096561,4097449,pos,,aldolase,,COORDINATES: similar to AA sequence:RefSeq:WP_000094541.1,,EcHS_A4105
CDS_NC_009800.1_4097481_4098492_pos,NC_009800.1,ECHS_RS20205,WP_000357966.1,,4097481,4098492,pos,,alcohol dehydrogenase catalytic domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001494590.1,,EcHS_A4106
CDS_NC_009800.1_4098561_4099995_pos,NC_009800.1,ECHS_RS20210,WP_000078438.1,,4098561,4099995,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:WP_016246439.1,,EcHS_A4107
CDS_NC_009800.1_4100093_4101443_pos,NC_009800.1,ECHS_RS20215,WP_001291190.1,,4100093,4101443,pos,,MHS family MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:WP_001291189.1,,EcHS_A4108
CDS_NC_009800.1_4101432_4102320_pos,NC_009800.1,ECHS_RS20220,WP_000846263.1,,4101432,4102320,pos,,aldose 1-epimerase,,COORDINATES: similar to AA sequence:RefSeq:WP_001309103.1,,EcHS_A4109
CDS_NC_009800.1_4102460_4103060_pos,NC_009800.1,ECHS_RS20225,WP_001295269.1,yihX,4102460,4103060,pos,,glucose-1-phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_709685.2,3.1.3.10,EcHS_A4110
CDS_NC_009800.1_4103053_4103926_pos,NC_009800.1,ECHS_RS20230,WP_000920762.1,,4103053,4103926,pos,,virulence factor BrkB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312836.1,,EcHS_A4111
CDS_NC_009800.1_4103922_4104360_pos,NC_009800.1,ECHS_RS20235,WP_000560983.1,dtd,4103922,4104360,pos,,D-tyrosyl-tRNA(Tyr) deacylase,,COORDINATES: similar to AA sequence:RefSeq:WP_000560980.1,3.1.1.96,EcHS_A4112
CDS_NC_009800.1_4104404_4105346_pos,NC_009800.1,ECHS_RS20240,WP_001297068.1,fabY,4104404,4105346,pos,,fatty acid biosynthesis protein FabY,,COORDINATES: similar to AA sequence:RefSeq:WP_001666856.1,,EcHS_A4113
CDS_NC_009800.1_4106198_4106417_pos,NC_009800.1,ECHS_RS20245,WP_001295676.1,,4106198,4106417,pos,,CopG family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_312842.3,,EcHS_A4115
CDS_NC_009800.1_4106634_4106877_pos,NC_009800.1,ECHS_RS20250,WP_001086388.1,,4106634,4106877,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709694.2,,EcHS_A4117
CDS_NC_009800.1_4107105_4108086_neg,NC_009800.1,ECHS_RS20260,WP_000399648.1,,4107105,4108086,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EcHS_A4118
CDS_NC_009800.1_4108485_4109415_neg,NC_009800.1,ECHS_RS20265,WP_000027705.1,fdhE,4108485,4109415,neg,,formate dehydrogenase accessory protein FdhE,,COORDINATES: similar to AA sequence:RefSeq:WP_005121819.1,,EcHS_A4119
CDS_NC_009800.1_4109411_4110047_neg,NC_009800.1,ECHS_RS20270,WP_000829013.1,fdoI,4109411,4110047,neg,,formate dehydrogenase cytochrome b556 subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_312845.1,,EcHS_A4120
CDS_NC_009800.1_4110043_4110946_neg,NC_009800.1,ECHS_RS20275,WP_000331377.1,fdoH,4110043,4110946,neg,,formate dehydrogenase O subunit beta,,COORDINATES: similar to AA sequence:RefSeq:NP_418329.1,,EcHS_A4121
CDS_NC_009800.1_4110958_4114009_neg,NC_009800.1,ECHS_RS20280,WP_010723259.1,fdnG,4110958,4114009,neg,,formate dehydrogenase-N subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_418330.1,1.17.5.3,EcHS_A4122
CDS_NC_009800.1_4114202_4115036_pos,NC_009800.1,ECHS_RS20290,WP_000753617.1,fdhD,4114202,4115036,pos,,formate dehydrogenase accessory sulfurtransferase FdhD,,COORDINATES: similar to AA sequence:RefSeq:NP_418331.1,,EcHS_A4123
CDS_NC_009800.1_4115188_4116244_pos,NC_009800.1,ECHS_RS20295,WP_001295677.1,,4115188,4116244,pos,,YiiG family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418332.1,,EcHS_A4124
CDS_NC_009800.1_4116293_4118048_neg,NC_009800.1,ECHS_RS20300,WP_000931308.1,,4116293,4118048,neg,,putative frv operon regulatory protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418333.1,,EcHS_A4125
CDS_NC_009800.1_4118047_4119118_neg,NC_009800.1,ECHS_RS20305,WP_001019484.1,,4118047,4119118,neg,,aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_418334.1,,EcHS_A4126
CDS_NC_009800.1_4119107_4120559_neg,NC_009800.1,ECHS_RS20310,WP_000446029.1,,4119107,4120559,neg,,PTS fructose-like transporter subunit IIBC,,COORDINATES: similar to AA sequence:RefSeq:NP_418335.4,,EcHS_A4127
CDS_NC_009800.1_4120569_4121016_neg,NC_009800.1,ECHS_RS20315,WP_000729594.1,,4120569,4121016,neg,,PTS fructose transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_418336.1,,EcHS_A4128
CDS_NC_009800.1_4121316_4121631_neg,NC_009800.1,ECHS_RS20320,WP_000619493.1,rhaM,4121316,4121631,neg,,L-rhamnose mutarotase,,COORDINATES: similar to AA sequence:RefSeq:NP_418337.1,5.1.3.32,EcHS_A4129
CDS_NC_009800.1_4121640_4122465_neg,NC_009800.1,ECHS_RS20325,WP_001179745.1,rhaD,4121640,4122465,neg,,rhamnulose-1-phosphate aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_418338.1,4.1.2.19,EcHS_A4130
CDS_NC_009800.1_4122731_4123991_neg,NC_009800.1,ECHS_RS20330,WP_000211497.1,rhaA,4122731,4123991,neg,,L-rhamnose isomerase,,COORDINATES: similar to AA sequence:RefSeq:YP_026276.1,5.3.1.14,EcHS_A4132
CDS_NC_009800.1_4123987_4125457_neg,NC_009800.1,ECHS_RS20335,WP_000144074.1,rhaB,4123987,4125457,neg,,rhamnulokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_312858.1,2.7.1.5,EcHS_A4133
CDS_NC_009800.1_4125744_4126581_pos,NC_009800.1,ECHS_RS20345,WP_000217137.1,rhaS,4125744,4126581,pos,,HTH-type transcriptional activator RhaS,,COORDINATES: similar to AA sequence:RefSeq:NP_418341.1,,EcHS_A4135
CDS_NC_009800.1_4126564_4127503_pos,NC_009800.1,ECHS_RS20350,WP_000863142.1,rhaR,4126564,4127503,pos,,HTH-type transcriptional activator RhaR,,COORDINATES: similar to AA sequence:RefSeq:NP_709710.2,,EcHS_A4136
CDS_NC_009800.1_4127499_4128534_neg,NC_009800.1,ECHS_RS20355,WP_000063499.1,rhaT,4127499,4128534,neg,,L-rhamnose/proton symporter RhaT,,COORDINATES: similar to AA sequence:RefSeq:NP_418343.1,,EcHS_A4137
CDS_NC_009800.1_4128818_4129439_pos,NC_009800.1,ECHS_RS20360,WP_000122641.1,sodA,4128818,4129439,pos,,superoxide dismutase [Mn],,COORDINATES: similar to AA sequence:RefSeq:WP_010345169.1,1.15.1.1,EcHS_A4138
CDS_NC_009800.1_4129698_4130682_pos,NC_009800.1,ECHS_RS20370,WP_001166063.1,kdgT,4129698,4130682,pos,,2-keto-3-deoxygluconate transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_709713.2,,EcHS_A4140
CDS_NC_009800.1_4130830_4131505_pos,NC_009800.1,ECHS_RS20375,WP_001270260.1,yiiM,4130830,4131505,pos,,6-N-hydroxylaminopurine resistance protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418346.2,,EcHS_A4141
CDS_NC_009800.1_4131610_4132984_neg,NC_009800.1,ECHS_RS20380,WP_000580417.1,cpxA,4131610,4132984,neg,,envelope stress sensor histidine kinase CpxA,,COORDINATES: similar to AA sequence:RefSeq:NP_312864.1,3.6.1.-,EcHS_A4142
CDS_NC_009800.1_4132980_4133679_neg,NC_009800.1,ECHS_RS20385,WP_001033722.1,cpxR,4132980,4133679,neg,,envelope stress response regulator transcription factor CpxR,,COORDINATES: similar to AA sequence:RefSeq:WP_001033718.1,,EcHS_A4143
CDS_NC_009800.1_4133828_4134329_pos,NC_009800.1,ECHS_RS20390,WP_001223800.1,cpxP,4133828,4134329,pos,,cell-envelope stress modulator CpxP,,COORDINATES: similar to AA sequence:RefSeq:YP_026277.1,,EcHS_A4144
CDS_NC_009800.1_4134477_4135380_pos,NC_009800.1,ECHS_RS20395,WP_001076742.1,fieF,4134477,4135380,pos,,CDF family cation-efflux transporter FieF,,COORDINATES: similar to AA sequence:RefSeq:NP_312867.1,,EcHS_A4145
CDS_NC_009800.1_4135560_4136523_pos,NC_009800.1,ECHS_RS20400,WP_000591795.1,pfkA,4135560,4136523,pos,,6-phosphofructokinase,,COORDINATES: similar to AA sequence:RefSeq:WP_014072359.1,2.7.1.11,EcHS_A4146
CDS_NC_009800.1_4136842_4137832_pos,NC_009800.1,ECHS_RS20405,WP_001045689.1,sbp,4136842,4137832,pos,,sulfate/thiosulfate ABC transporter substrate-binding protein Sbp,,COORDINATES: similar to AA sequence:RefSeq:WP_005133064.1,,EcHS_A4148
CDS_NC_009800.1_4137938_4138694_pos,NC_009800.1,ECHS_RS20410,WP_012136747.1,cdh,4137938,4138694,pos,,CDP-diacylglycerol diphosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_312870.1,3.6.1.26,EcHS_A4149
CDS_NC_009800.1_4138748_4139516_neg,NC_009800.1,ECHS_RS20415,WP_001216325.1,tpiA,4138748,4139516,neg,,triose-phosphate isomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_312871.1,5.3.1.1,EcHS_A4150
CDS_NC_009800.1_4139623_4140223_neg,NC_009800.1,ECHS_RS20420,WP_000802214.1,,4139623,4140223,neg,,YiiQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312872.1,,EcHS_A4151
CDS_NC_009800.1_4140323_4140764_pos,NC_009800.1,ECHS_RS20425,WP_000155227.1,,4140323,4140764,pos,,DUF805 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312873.1,,EcHS_A4152
CDS_NC_009800.1_4140975_4141275_pos,NC_009800.1,ECHS_RS20430,WP_000655989.1,,4140975,4141275,pos,,DUF406 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418357.1,,EcHS_A4153
CDS_NC_009800.1_4141301_4141730_pos,NC_009800.1,ECHS_RS20435,WP_000323556.1,uspD,4141301,4141730,pos,,universal stress protein UspD,,COORDINATES: similar to AA sequence:RefSeq:NP_418358.1,,EcHS_A4154
CDS_NC_009800.1_4141734_4142481_neg,NC_009800.1,ECHS_RS20440,WP_000796332.1,fpr,4141734,4142481,neg,,ferredoxin--NADP(+) reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_418359.1,1.18.1.2,EcHS_A4155
CDS_NC_009800.1_4142577_4143588_neg,NC_009800.1,ECHS_RS20445,WP_001250644.1,glpX,4142577,4143588,neg,,class II fructose-bisphosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_418360.1,3.1.3.11,EcHS_A4156
CDS_NC_009800.1_4143722_4145231_neg,NC_009800.1,ECHS_RS20450,WP_000136788.1,glpK,4143722,4145231,neg,,glycerol kinase GlpK,,COORDINATES: similar to AA sequence:RefSeq:NP_312878.1,2.7.1.30,EcHS_A4157
CDS_NC_009800.1_4145253_4146099_neg,NC_009800.1,ECHS_RS20455,WP_000084258.1,glpF,4145253,4146099,neg,,glycerol uptake facilitator protein GlpF,,COORDINATES: similar to AA sequence:RefSeq:NP_312879.1,,EcHS_A4158
CDS_NC_009800.1_4146523_4146769_pos,NC_009800.1,ECHS_RS20460,WP_001296623.1,zapB,4146523,4146769,pos,,septal ring assembly protein ZapB,,COORDINATES: similar to AA sequence:RefSeq:NP_418363.1,,EcHS_A4160
CDS_NC_009800.1_4146853_4147339_neg,NC_009800.1,ECHS_RS20465,WP_000872908.1,rraA,4146853,4147339,neg,,ribonuclease E activity regulator RraA,,COORDINATES: similar to AA sequence:RefSeq:WP_001392924.1,,EcHS_A4161
CDS_NC_009800.1_4147431_4148358_neg,NC_009800.1,ECHS_RS20470,WP_000139496.1,menA,4147431,4148358,neg,,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",,COORDINATES: similar to AA sequence:RefSeq:NP_418365.1,2.5.1.74,EcHS_A4162
CDS_NC_009800.1_4148424_4149756_neg,NC_009800.1,ECHS_RS20475,WP_001293341.1,hslU,4148424,4149756,neg,,HslU--HslV peptidase ATPase subunit,,COORDINATES: similar to AA sequence:RefSeq:WP_019841241.1,,EcHS_A4163
CDS_NC_009800.1_4149765_4150296_neg,NC_009800.1,ECHS_RS20480,WP_000208242.1,hslV,4149765,4150296,neg,,ATP-dependent protease subunit HslV,,COORDINATES: similar to AA sequence:RefSeq:NP_312886.1,3.4.25.2,EcHS_A4164
CDS_NC_009800.1_4150388_4151348_neg,NC_009800.1,ECHS_RS20485,WP_000068828.1,ftsN,4150388,4151348,neg,,cell division protein FtsN,,COORDINATES: similar to AA sequence:RefSeq:NP_418368.1,,EcHS_A4165
CDS_NC_009800.1_4151439_4152465_neg,NC_009800.1,ECHS_RS20490,WP_000644904.1,cytR,4151439,4152465,neg,,DNA-binding transcriptional regulator CytR,,COORDINATES: similar to AA sequence:RefSeq:NP_312888.1,,EcHS_A4166
CDS_NC_009800.1_4152620_4154819_neg,NC_009800.1,ECHS_RS20495,WP_001300388.1,priA,4152620,4154819,neg,,primosomal protein N',,COORDINATES: similar to AA sequence:RefSeq:NP_418370.1,,EcHS_A4167
CDS_NC_009800.1_4155021_4155234_pos,NC_009800.1,ECHS_RS20500,WP_000710769.1,rpmE,4155021,4155234,pos,,50S ribosomal protein L31,,COORDINATES: similar to AA sequence:RefSeq:NP_312890.1,,EcHS_A4168
CDS_NC_009800.1_4155288_4155912_neg,NC_009800.1,ECHS_RS20505,WP_000720774.1,,4155288,4155912,neg,,TIGR02117 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001402674.1,,EcHS_A4169
CDS_NC_009800.1_4155918_4156527_neg,NC_009800.1,ECHS_RS20510,WP_000797341.1,,4155918,4156527,neg,,YiiX family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_312893.1,,EcHS_A4170
CDS_NC_009800.1_4156710_4157028_neg,NC_009800.1,ECHS_RS20515,WP_000852812.1,metJ,4156710,4157028,neg,,met regulon transcriptional regulator MetJ,,COORDINATES: similar to AA sequence:RefSeq:WP_015855437.1,,EcHS_A4173
CDS_NC_009800.1_4157304_4158465_pos,NC_009800.1,ECHS_RS20520,WP_001295694.1,metB,4157304,4158465,pos,,cystathionine gamma-synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_418374.1,2.5.1.48,EcHS_A4172
CDS_NC_009800.1_4158467_4160900_pos,NC_009800.1,ECHS_RS20525,WP_000110772.1,metL,4158467,4160900,pos,,bifunctional aspartate kinase/homoserine dehydrogenase II,,COORDINATES: similar to AA sequence:RefSeq:WP_000110794.1,1.1.1.3,EcHS_A4174
CDS_NC_009800.1_4161248_4162139_pos,NC_009800.1,ECHS_RS20535,WP_000007523.1,metF,4161248,4162139,pos,,methylenetetrahydrofolate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_418376.1,1.5.1.20,EcHS_A4175
CDS_NC_009800.1_4162467_4164648_pos,NC_009800.1,ECHS_RS20540,WP_001295695.1,katG,4162467,4164648,pos,,catalase/peroxidase HPI,,COORDINATES: similar to AA sequence:RefSeq:NP_418377.1,1.11.1.21,EcHS_A4176
CDS_NC_009800.1_4164740_4165646_pos,NC_009800.1,ECHS_RS20545,WP_001271242.1,yijE,4164740,4165646,pos,,cystine transporter YijE,,COORDINATES: similar to AA sequence:RefSeq:NP_418378.4,,EcHS_A4177
CDS_NC_009800.1_4165672_4166290_neg,NC_009800.1,ECHS_RS20550,WP_000647891.1,,4165672,4166290,neg,,DUF1287 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418379.1,,EcHS_A4178
CDS_NC_009800.1_4166599_4167580_neg,NC_009800.1,ECHS_RS20555,WP_000399648.1,,4166599,4167580,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EcHS_A4179
