,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_018658.1_2930207_2930420_neg,NC_018658.1,O3K_RS14355,WP_000018429.1,,2930207,2930420,neg,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_309547.1,,O3K_14290,134,2,57.0,2.0,41.0,2.0
CDS_NC_018658.1_2541913_2542126_pos,NC_018658.1,O3K_RS12465,WP_000887482.1,,2541913,2542126,pos,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_309547.1,,O3K_12425,134,2,57.0,2.0,41.0,2.0
CDS_NC_018658.1_2269034_2269223_pos,NC_018658.1,O3K_RS26705,WP_000513743.1,,2269034,2269223,pos,,DUF1869 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001569941.1,,O3K_10970,135,2,,,,
CDS_NC_018658.1_2269241_2269670_neg,NC_018658.1,O3K_RS26710,,tnpA,2269241,2269670,neg,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_313209.1,,,135,2,,,,
CDS_NC_018658.1_1976842_1977025_neg,NC_018658.1,O3K_RS09445,WP_001016348.1,,1976842,1977025,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001296208.1,,O3K_09395,136,2,,,,
CDS_NC_018658.1_1977078_1977225_pos,NC_018658.1,O3K_RS09450,,,1977078,1977225,pos,True,transposase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001392052.1,,,136,2,,,,
CDS_NC_018658.1_2072385_2072568_pos,NC_018658.1,O3K_RS09865,WP_000009307.1,,2072385,2072568,pos,,DUF2158 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310722.1,,O3K_09850,137,2,,,,
CDS_NC_018658.1_2072738_2074433_pos,NC_018658.1,O3K_RS09870,,yedQ,2072738,2074433,pos,True,cellulose biosynthesis regulator YedQ,,COORDINATES: similar to AA sequence:RefSeq:NP_416465.2,,,137,2,,,,
CDS_NC_018658.1_48664_48862_neg,NC_018658.1,O3K_RS00240,WP_000772032.1,,48664,48862,neg,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,O3K_00255,138,5,58.0,4.0,42.0,4.0
CDS_NC_018658.1_3141387_3141585_neg,NC_018658.1,O3K_RS15475,WP_000839270.1,,3141387,3141585,neg,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,O3K_15400,138,5,58.0,4.0,42.0,4.0
CDS_NC_018658.1_857643_857841_neg,NC_018658.1,O3K_RS04145,WP_085949090.1,,857643,857841,neg,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,,138,5,58.0,4.0,42.0,4.0
CDS_NC_018658.1_857868_858066_neg,NC_018658.1,O3K_RS04150,,,857868,858066,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310834.2,,,138,5,,,,
CDS_NC_018658.1_4783630_4783828_pos,NC_018658.1,O3K_RS23375,WP_000772029.1,,4783630,4783828,pos,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,O3K_23195,138,5,58.0,4.0,42.0,4.0
CDS_NC_018666.1_34868_35030_neg,NC_018666.1,O3K_RS26340,WP_001440647.1,,34868,35030,neg,,type II toxin-antitoxin system RelE/ParE family toxin,,COORDINATES: similar to AA sequence:RefSeq:WP_001440647.1,,,139,2,,,,
CDS_NC_018666.1_35145_35477_neg,NC_018666.1,O3K_RS26345,,,35145,35477,neg,True,type II toxin-antitoxin system ParD family antitoxin,,COORDINATES: similar to AA sequence:RefSeq:NP_461876.3,,O3K_26302,139,2,,,,
CDS_NC_018658.1_3144321_3144567_neg,NC_018658.1,O3K_RS15510,WP_001164966.1,,3144321,3144567,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,O3K_15435,140,2,59.0,2.0,43.0,2.0
CDS_NC_018658.1_51745_51919_neg,NC_018658.1,O3K_RS26560,WP_001183321.1,,51745,51919,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,O3K_00295,140,2,59.0,2.0,43.0,2.0
CDS_NC_018658.1_3610879_3611241_neg,NC_018658.1,O3K_RS17765,,rusA,3610879,3611241,neg,True,crossover junction endodeoxyribonuclease RusA,,COORDINATES: similar to AA sequence:RefSeq:NP_415082.1,,,141,2,,,,
CDS_NC_018658.1_3610742_3610883_neg,NC_018658.1,O3K_RS17760,WP_000971074.1,,3610742,3610883,neg,,YlcG family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588439.1,,O3K_17670,141,2,,,,
CDS_NC_018658.1_2640943_2641684_pos,NC_018658.1,O3K_RS12985,,,2640943,2641684,pos,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001368382.1,,,142,3,,,,
CDS_NC_018658.1_2634799_2636392_pos,NC_018658.1,O3K_RS12975,WP_000113145.1,lsrK,2634799,2636392,pos,,autoinducer-2 kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_416028.3,2.7.1.189,O3K_12925,142,3,,,,
CDS_NC_018658.1_2636922_2640947_pos,NC_018658.1,O3K_RS12980,,,2636922,2640947,pos,True,autotransporter barrel domain-containing lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_310144.1,,O3K_12930,142,3,,,,
CDS_NC_018658.1_3818122_3818275_neg,NC_018658.1,O3K_RS18840,WP_000956465.1,hokE,3818122,3818275,neg,,type I toxin-antitoxin system toxin HokE,,COORDINATES: similar to AA sequence:RefSeq:NP_308648.2,,O3K_18690,143,2,60.0,2.0,44.0,2.0
CDS_NC_018658.1_3819974_3820127_neg,NC_018658.1,O3K_RS18850,WP_000956456.1,hokE,3819974,3820127,neg,,type I toxin-antitoxin system toxin HokE,,COORDINATES: similar to AA sequence:RefSeq:YP_025295.1,,O3K_18700,143,2,60.0,2.0,44.0,2.0
CDS_NC_018658.1_2570040_2570181_pos,NC_018658.1,O3K_RS12655,WP_000078908.1,,2570040,2570181,pos,,Hok/Gef family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000078907.1,,O3K_12605,144,2,61.0,2.0,45.0,2.0
CDS_NC_018658.1_3268281_3268422_neg,NC_018658.1,O3K_RS16075,WP_000078907.1,,3268281,3268422,neg,,Hok/Gef family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000078907.1,,O3K_16000,144,2,61.0,2.0,45.0,2.0
CDS_NC_018658.1_1581570_1581702_neg,NC_018658.1,O3K_RS07675,WP_000638547.1,,1581570,1581702,neg,,protease FtsH-inhibitory lysogeny factor CIII,,COORDINATES: similar to AA sequence:RefSeq:WP_000638547.1,,O3K_07635,145,3,,,,
CDS_NC_018658.1_1581726_1581876_neg,NC_018658.1,O3K_RS26685,,,1581726,1581876,neg,True,cell envelope biogenesis protein TolA,,COORDINATES: similar to AA sequence:RefSeq:WP_001351814.1,,,145,3,,,,
CDS_NC_018658.1_1581931_1582629_pos,NC_018658.1,O3K_RS07680,,,1581931,1582629,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_07645,145,3,,,,
CDS_NC_018658.1_4964793_4965978_neg,NC_018658.1,O3K_RS24165,WP_000031784.1,tuf,4964793,4965978,neg,,elongation factor Tu,,COORDINATES: similar to AA sequence:RefSeq:NP_312930.1,,O3K_23960,146,2,62.0,2.0,46.0,2.0
CDS_NC_018658.1_497320_498505_pos,NC_018658.1,O3K_RS02315,WP_000031783.1,tuf,497320,498505,pos,,elongation factor Tu,,COORDINATES: similar to AA sequence:RefSeq:NP_312217.1,,O3K_02375,146,2,62.0,2.0,46.0,2.0
CDS_NC_018658.1_856716_857559_neg,NC_018658.1,O3K_RS04140,WP_001280493.1,,856716,857559,neg,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708776.1,,O3K_04165,147,4,63.0,4.0,47.0,4.0
CDS_NC_018658.1_47734_48580_neg,NC_018658.1,O3K_RS00235,WP_001274561.1,,47734,48580,neg,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001280511.1,,O3K_00250,147,4,63.0,4.0,47.0,4.0
CDS_NC_018658.1_4783912_4784755_pos,NC_018658.1,O3K_RS23380,WP_001290187.1,,4783912,4784755,pos,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708776.1,,O3K_23200,147,4,63.0,4.0,47.0,4.0
CDS_NC_018658.1_3140460_3141303_neg,NC_018658.1,O3K_RS15470,WP_001274560.1,,3140460,3141303,neg,,DUF4942 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309436.1,,O3K_15395,147,4,63.0,4.0,47.0,4.0
CDS_NC_018658.1_319760_322907_pos,NC_018658.1,O3K_RS01490,WP_000574029.1,silA,319760,322907,pos,,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,,COORDINATES: similar to AA sequence:RefSeq:WP_011711636.1,,O3K_01535,148,2,64.0,2.0,48.0,2.0
CDS_NC_018658.1_3826081_3829225_neg,NC_018658.1,O3K_RS18885,WP_000574006.1,cusA,3826081,3829225,neg,,Cu(+)/Ag(+) efflux RND transporter permease subunit CusA,,COORDINATES: similar to AA sequence:RefSeq:NP_415107.1,,O3K_18740,148,2,64.0,2.0,48.0,2.0
CDS_NC_018658.1_2367320_2367899_neg,NC_018658.1,O3K_RS11515,WP_000144016.1,,2367320,2367899,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309678.1,,O3K_11485,149,3,65.0,3.0,,
CDS_NC_018658.1_2893959_2894544_neg,NC_018658.1,O3K_RS14135,WP_000885576.1,,2893959,2894544,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000885581.1,,O3K_14075,149,3,65.0,3.0,,
CDS_NC_018658.1_3581901_3582486_neg,NC_018658.1,O3K_RS17605,WP_000885623.1,,3581901,3582486,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000885598.1,,O3K_17500,149,3,65.0,3.0,,
CDS_NC_018658.1_3189846_3190056_pos,NC_018658.1,O3K_RS15725,WP_032150361.1,,3189846,3190056,pos,,DUF4222 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502604.1,,,150,2,66.0,2.0,49.0,2.0
CDS_NC_018658.1_877099_877291_neg,NC_018658.1,O3K_RS04270,WP_001287796.1,,877099,877291,neg,,DUF4222 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502604.1,,O3K_04280,150,2,66.0,2.0,49.0,2.0
CDS_NC_018658.1_2549526_2549709_pos,NC_018658.1,O3K_RS12530,WP_000142783.1,,2549526,2549709,pos,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001304601.1,,O3K_12490,151,2,67.0,2.0,50.0,2.0
CDS_NC_018658.1_3289096_3289276_neg,NC_018658.1,O3K_RS16195,WP_000143458.1,,3289096,3289276,neg,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309237.1,,O3K_16120,151,2,67.0,2.0,50.0,2.0
CDS_NC_018658.1_3286547_3286985_neg,NC_018658.1,O3K_RS16165,WP_024017835.1,,3286547,3286985,neg,,lysis protein,,COORDINATES: similar to AA sequence:RefSeq:WP_009453323.1,,O3K_16090,152,2,68.0,2.0,51.0,2.0
CDS_NC_018658.1_3607267_3607705_neg,NC_018658.1,O3K_RS17735,WP_000092234.1,,3607267,3607705,neg,,lysis protein,,COORDINATES: similar to AA sequence:RefSeq:WP_009453323.1,,O3K_17645,152,2,68.0,2.0,51.0,2.0
CDS_NC_018658.1_21775_22590_pos,NC_018658.1,O3K_RS00105,,,21775,22590,pos,True,inactive 6-phospho-alpha-glucosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_312649.2,,O3K_00110,153,2,,,,
CDS_NC_018658.1_20159_21776_pos,NC_018658.1,O3K_RS00100,WP_000952141.1,,20159,21776,pos,,PTS sugar transporter subunit IIB,,COORDINATES: similar to AA sequence:RefSeq:NP_312650.2,,O3K_00105,153,2,,,,
CDS_NC_018658.1_5018550_5022735_neg,NC_018658.1,O3K_RS24400,WP_014966189.1,,5018550,5022735,neg,,RHS repeat protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312891.1,,O3K_24180,154,2,69.0,2.0,52.0,2.0
CDS_NC_018658.1_3693505_3697699_neg,NC_018658.1,O3K_RS18265,WP_014966181.1,rhsC,3693505,3697699,neg,,rhs element protein RhsC,,COORDINATES: similar to AA sequence:RefSeq:NP_415229.1,,O3K_18145,154,2,69.0,2.0,52.0,2.0
CDS_NC_018658.1_2890819_2890999_pos,NC_018658.1,O3K_RS14105,WP_000807651.1,,2890819,2890999,pos,,general stress protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309858.2,,,155,3,70.0,2.0,53.0,2.0
CDS_NC_018658.1_3255531_3255705_neg,NC_018658.1,O3K_RS16035,WP_001273658.1,,3255531,3255705,neg,,general stress protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415525.2,,O3K_15960,155,3,70.0,2.0,53.0,2.0
CDS_NC_018658.1_3256473_3256571_pos,NC_018658.1,O3K_RS16040,,,3256473,3256571,pos,True,Hok/Gef family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309547.1,,,155,3,,,,
CDS_NC_018658.1_3888936_3893226_neg,NC_018658.1,O3K_RS19150,WP_000014672.1,rhsD,3888936,3893226,neg,,rhs element protein RhsD,,COORDINATES: similar to AA sequence:RefSeq:NP_415030.1,,O3K_19005,156,2,71.0,2.0,54.0,2.0
CDS_NC_018658.1_2706395_2710637_neg,NC_018658.1,O3K_RS13250,WP_000014727.1,,2706395,2710637,neg,,RHS repeat protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000509087.1,,O3K_13205,156,2,71.0,2.0,54.0,2.0
CDS_NC_018658.1_2173444_2173630_neg,NC_018658.1,O3K_RS10515,WP_001329960.1,,2173444,2173630,neg,,DUF3950 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001302295.1,,O3K_10460,157,2,72.0,2.0,55.0,2.0
CDS_NC_018658.1_3605491_3605725_pos,NC_018658.1,O3K_RS17720,WP_000105084.1,,3605491,3605725,pos,,YlcI/YnfO family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588454.1,,O3K_17630,157,2,72.0,2.0,55.0,2.0
CDS_NC_018666.1_70927_72659_neg,NC_018666.1,O3K_RS26810,,,70927,72659,neg,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_858203.1,,,158,4,,,,
CDS_NC_018658.1_4579289_4579544_pos,NC_018658.1,O3K_RS22355,WP_001327567.1,,4579289,4579544,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001373091.1,,,158,4,73.0,2.0,,
CDS_NC_018666.1_70656_70893_pos,NC_018666.1,O3K_RS26530,WP_000239755.1,,70656,70893,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001751479.1,,O3K_26497,158,4,73.0,2.0,,
CDS_NC_018666.1_72969_73963_neg,NC_018666.1,O3K_RS26545,,,72969,73963,neg,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_041206064.1,,,158,4,,,,
CDS_NC_018658.1_4669487_4669919_pos,NC_018658.1,O3K_RS22790,WP_000604912.1,,4669487,4669919,pos,,IS200/IS605-like element IS609 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_313209.1,,O3K_22610,159,3,74.0,2.0,,
CDS_NC_018658.1_4669976_4670270_neg,NC_018658.1,O3K_RS26770,,,4669976,4670270,neg,True,TetR/AcrR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_709992.3,,,159,3,,,,
CDS_NC_018658.1_2090417_2090942_neg,NC_018658.1,O3K_RS09980,WP_015674555.1,tnpA,2090417,2090942,neg,,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000712322.1,,O3K_09970,159,3,74.0,2.0,,
CDS_NC_018658.1_2176659_2178252_pos,NC_018658.1,O3K_RS10535,WP_000831738.1,,2176659,2178252,pos,,phage portal protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309134.1,,O3K_10485,160,2,75.0,2.0,,
CDS_NC_018658.1_2913375_2914968_neg,NC_018658.1,O3K_RS14235,WP_014966178.1,,2913375,2914968,neg,,phage portal protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309134.1,,O3K_14170,160,2,75.0,2.0,,
CDS_NC_018666.1_41369_42941_pos,NC_018666.1,O3K_RS26395,WP_000381397.1,,41369,42941,pos,,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904571.1,,O3K_26357,161,2,,,,
CDS_NC_018666.1_42994_43273_neg,NC_018666.1,O3K_RS26400,,,42994,43273,neg,True,transposase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000080164.1,,O3K_26362,161,2,,,,
CDS_NC_018658.1_2565182_2566808_pos,NC_018658.1,O3K_RS12630,WP_001146337.1,,2565182,2566808,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309259.2,,O3K_12580,162,2,76.0,2.0,56.0,2.0
CDS_NC_018658.1_3271660_3273286_neg,NC_018658.1,O3K_RS16100,WP_001391593.1,,3271660,3273286,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309259.2,,O3K_16025,162,2,76.0,2.0,56.0,2.0
CDS_NC_018658.1_3175994_3176923_pos,NC_018658.1,O3K_RS15665,,,3175994,3176923,pos,True,IS21 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_002215941.1,,O3K_15600,163,2,,,,
CDS_NC_018658.1_3174407_3175907_pos,NC_018658.1,O3K_RS15660,WP_001284316.1,,3174407,3175907,pos,,protein kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_012303502.1,,O3K_15595,163,2,,,,
CDS_NC_018658.1_4557748_4559257_neg,NC_018658.1,O3K_RS22260,WP_001189126.1,ltrA,4557748,4559257,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,O3K_22055,164,11,77.0,4.0,57.0,4.0
CDS_NC_018658.1_4559929_4560647_neg,NC_018658.1,O3K_RS22265,,,4559929,4560647,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,,164,11,,,,
CDS_NC_018658.1_4755769_4756243_pos,NC_018658.1,O3K_RS23245,,,4755769,4756243,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,164,11,,,,
CDS_NC_018658.1_4780504_4780630_pos,NC_018658.1,O3K_RS26610,,,4780504,4780630,pos,True,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708768.1,,,164,11,,,,
CDS_NC_018658.1_4777527_4779036_neg,NC_018658.1,O3K_RS23335,WP_001189118.1,ltrA,4777527,4779036,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,O3K_23150,164,11,77.0,4.0,57.0,4.0
CDS_NC_018666.1_6326_6649_pos,NC_018666.1,O3K_RS26140,,,6326,6649,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611134.1,,,164,11,,,,
CDS_NC_018666.1_5391_6131_neg,NC_018666.1,O3K_RS26130,,,5391,6131,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,164,11,,,,
CDS_NC_018658.1_4754171_4755680_pos,NC_018658.1,O3K_RS23240,WP_001189118.1,ltrA,4754171,4755680,pos,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,O3K_23055,164,11,77.0,4.0,57.0,4.0
CDS_NC_018658.1_4779708_4780448_neg,NC_018658.1,O3K_RS23340,,,4779708,4780448,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,,164,11,,,,
CDS_NC_018666.1_6136_6337_neg,NC_018666.1,O3K_RS26135,,,6136,6337,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477168.1,,,164,11,,,,
CDS_NC_018666.1_3210_4719_neg,NC_018666.1,O3K_RS26125,WP_001189111.1,ltrA,3210,4719,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,O3K_26077,164,11,77.0,4.0,57.0,4.0
CDS_NC_018658.1_3734532_3736071_pos,NC_018658.1,O3K_RS18460,WP_000853085.1,lnt,3734532,3736071,pos,,apolipoprotein N-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_415190.1,,O3K_18300,165,2,,,,
CDS_NC_018658.1_3736148_3738025_neg,NC_018658.1,O3K_RS18465,,,3736148,3738025,neg,True,rhomboid family intramembrane serine protease,,COORDINATES: similar to AA sequence:RefSeq:WP_001276742.1,,,165,2,,,,
CDS_NC_018658.1_4800112_4801759_pos,NC_018658.1,O3K_RS23445,WP_000066681.1,fumB,4800112,4801759,pos,,class I fumarate hydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_418546.1,4.2.1.2,O3K_23265,166,2,78.0,2.0,58.0,2.0
CDS_NC_018658.1_2500431_2502078_pos,NC_018658.1,O3K_RS12215,WP_000066636.1,fumB,2500431,2502078,pos,,class I fumarate hydratase,,COORDINATES: similar to AA sequence:RefSeq:WP_000066594.1,4.2.1.2,O3K_12175,166,2,78.0,2.0,58.0,2.0
CDS_NC_018658.1_2178241_2179747_pos,NC_018658.1,O3K_RS10540,WP_001253924.1,,2178241,2179747,pos,,S49 family peptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_309135.1,,O3K_10490,167,2,79.0,2.0,59.0,2.0
CDS_NC_018658.1_2911880_2913386_neg,NC_018658.1,O3K_RS14230,WP_014966177.1,,2911880,2913386,neg,,S49 family peptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_309135.1,,O3K_14165,167,2,79.0,2.0,59.0,2.0
CDS_NC_018658.1_269664_271062_pos,NC_018658.1,O3K_RS01270,WP_000784821.1,ccp,269664,271062,pos,,cytochrome c peroxidase,,COORDINATES: similar to AA sequence:RefSeq:NP_312425.1,1.11.1.-,O3K_01305,168,2,,,,
CDS_NC_018658.1_271272_272671_pos,NC_018658.1,O3K_RS01275,,,271272,272671,pos,True,glutamate decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_417974.1,,,168,2,,,,
CDS_NC_018658.1_4792721_4794239_pos,NC_018658.1,O3K_RS23405,WP_001295074.1,lysS,4792721,4794239,pos,,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,6.1.1.6,O3K_23225,169,2,80.0,2.0,,
CDS_NC_018658.1_1023817_1025335_pos,NC_018658.1,O3K_RS04990,WP_000003068.1,lysS,1023817,1025335,pos,,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,6.1.1.6,O3K_05015,169,2,80.0,2.0,,
CDS_NC_018659.1_40145_41492_pos,NC_018659.1,O3K_RS25825,WP_001132021.1,,40145,41492,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001632353.1,,O3K_25772,170,2,,,,
CDS_NC_018659.1_41979_44775_neg,NC_018659.1,O3K_RS25830,,,41979,44775,neg,True,Tn3-like element Tn3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_032495017.1,,O3K_25777,170,2,,,,
CDS_NC_018658.1_4547093_4547225_pos,NC_018658.1,O3K_RS22200,,,4547093,4547225,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,171,2,,,,
CDS_NC_018658.1_4545453_4546812_neg,NC_018658.1,O3K_RS22195,WP_000823241.1,,4545453,4546812,neg,,esterase-like activity of phytase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000823236.1,,O3K_21995,171,2,,,,
CDS_NC_018658.1_1569719_1571048_neg,NC_018658.1,O3K_RS07585,WP_000426433.1,dsdA,1569719,1571048,neg,,D-serine ammonia-lyase,,COORDINATES: similar to AA sequence:RefSeq:NP_416867.1,4.3.1.18,O3K_07540,172,2,,,,
CDS_NC_018658.1_1571065_1571284_neg,NC_018658.1,O3K_RS07590,,,1571065,1571284,neg,True,D-serine transporter DsdX,,COORDINATES: similar to AA sequence:RefSeq:NP_416866.1,,O3K_07545,172,2,,,,
CDS_NC_018658.1_4780971_4781445_pos,NC_018658.1,O3K_RS23345,WP_000855057.1,,4780971,4781445,pos,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708769.2,,O3K_23165,173,5,81.0,5.0,60.0,5.0
CDS_NC_018658.1_51106_51580_neg,NC_018658.1,O3K_RS00270,WP_001387789.1,,51106,51580,neg,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708769.2,,O3K_00290,173,5,81.0,5.0,60.0,5.0
CDS_NC_018658.1_3143754_3144228_neg,NC_018658.1,O3K_RS15505,WP_000855049.1,,3143754,3144228,neg,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708769.2,,O3K_15430,173,5,81.0,5.0,60.0,5.0
CDS_NC_018658.1_1979510_1979990_neg,NC_018658.1,O3K_RS09485,WP_000860076.1,,1979510,1979990,neg,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310829.1,,O3K_09430,173,5,81.0,5.0,60.0,5.0
CDS_NC_018658.1_859743_860217_neg,NC_018658.1,O3K_RS04175,WP_000855081.1,,859743,860217,neg,,antirestriction protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708769.2,,O3K_04195,173,5,81.0,5.0,60.0,5.0
CDS_NC_018658.1_2644452_2644661_pos,NC_018658.1,O3K_RS13000,,,2644452,2644661,pos,True,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005226947.1,,O3K_12950,174,2,,,,
CDS_NC_018658.1_2642818_2644141_pos,NC_018658.1,O3K_RS12995,WP_001125467.1,hipA,2642818,2644141,pos,,type II toxin-antitoxin system serine/threonine protein kinase toxin HipA,,COORDINATES: similar to AA sequence:RefSeq:NP_416024.1,2.7.11.1,O3K_12945,174,2,,,,
CDS_NC_018658.1_1144671_1146012_pos,NC_018658.1,O3K_RS05545,,,1144671,1146012,pos,True,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_708582.2,,,175,2,,,,
CDS_NC_018658.1_1143317_1144670_pos,NC_018658.1,O3K_RS05535,WP_000097082.1,gudP,1143317,1144670,pos,,galactarate/glucarate/glycerate transporter GudP,,COORDINATES: similar to AA sequence:RefSeq:NP_417269.1,,O3K_05560,175,2,,,,
CDS_NC_018658.1_1158834_1159707_neg,NC_018658.1,O3K_RS05595,,,1158834,1159707,neg,True,YgcG family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417258.4,,O3K_05625,176,2,,,,
CDS_NC_018658.1_1157476_1158775_pos,NC_018658.1,O3K_RS05590,WP_000036723.1,eno,1157476,1158775,pos,,phosphopyruvate hydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311666.1,4.2.1.11,O3K_05615,176,2,,,,
CDS_NC_018658.1_4535934_4536632_pos,NC_018658.1,O3K_RS22130,,,4535934,4536632,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_21935,177,3,,,,
